22.492237,1719
22.494001,1838
22.497090,1960
22.497531,2075
22.499737,2214
22.502384,2260
22.505031,2287
22.508119,2306
22.510766,2306
22.513413,2306
22.515178,2326
22.519590,2399
22.521796,2452
22.522678,2848
22.523119,nan
22.523560,nan
22.524001,nan
22.524443,nan
22.524884,nan
22.525325,nan
22.525766,nan
22.526207,nan
22.526648,nan
22.527090,nan
22.527531,nan
22.527972,nan
22.528413,nan
22.528854,nan
22.529296,nan
22.529737,nan
22.530178,nan
22.530619,nan
22.531060,nan
22.531501,nan
22.531943,nan
22.532384,2604.0
22.533266,2452.0
22.534148,2379.5
22.535031,2346.5
22.539884,2366.0
22.541207,2439.0
22.542090,2445.5
22.544296,2465.0
22.545178,2551.0
22.547384,2789.0
22.547825,nan
22.548266,nan
22.548707,nan
22.549148,nan
22.549590,nan
22.550031,nan
22.550472,nan
22.550913,nan
22.551354,nan
22.551796,nan
22.552237,nan
22.552678,nan
22.553119,nan
22.553560,nan
22.554001,nan
22.554443,nan
22.554884,nan
22.555325,nan
22.555766,nan
22.556207,nan
22.556648,nan
22.557090,nan
22.557531,nan
22.557972,nan
22.558413,nan
22.558854,nan
22.559296,nan
22.559737,nan
22.560178,2729
22.562384,2564
22.563266,2491
22.568119,2472
22.571207,2505
22.575178,2564
22.577384,2901
22.580031,3125
22.580472,3125
22.580913,3125
22.585325,3066
22.586648,2960
22.589296,2452
22.590178,2366
22.594148,2313
22.596796,2299
22.600325,2293
22.603413,2254
22.606060,2168
22.608266,2003
22.611354,1725
