bin,freq(Hz),pow(dB/Hz)
1,0,11.456284223697285
2,5.38330078125,12.549264926886128
3,10.7666015625,14.798677838234418
4,16.14990234375,16.89756136919066
5,21.533203125,18.37549287960847
6,26.91650390625,19.2738355577228
7,32.2998046875,19.817863323756708
8,37.68310546875,20.087911060943256
9,43.06640625,19.897399187982522
10,48.44970703125,19.127647400319454
11,53.8330078125,18.47574788652506
12,59.21630859375,19.67886652938527
13,64.599609375,22.467918920191675
14,69.98291015625,25.270866008808078
15,75.3662109375,27.521632315103442
16,80.74951171875,29.04845937656352
17,86.1328125,29.74876412515233
18,91.51611328125,29.59978186296274
19,96.8994140625,28.67244963710549
20,102.28271484375,27.114176923612675
21,107.666015625,25.097698789194155
22,113.04931640625,22.705242183627576
23,118.4326171875,19.75393568661058
24,123.81591796875,15.611308643698036
25,129.19921875,9.061275359986055
26,134.58251953125,6.316434882940346
27,139.9658203125,10.78139451613797
28,145.34912109375,12.196293586150498
29,150.732421875,11.285847604866268
30,156.11572265625,9.14754771203964
31,161.4990234375,8.573059994692438
32,166.88232421875,10.302182516665244
33,172.265625,11.694006162028627
34,177.64892578125,11.909149242731157
35,183.0322265625,10.757370016229599
36,188.41552734375,7.720363452449787
37,193.798828125,0.7507735488571479
38,199.18212890625,-10.400906632240467
39,204.5654296875,2.191270660918195
40,209.94873046875,4.986529431147312
41,215.33203125,5.304593770800825
42,220.71533203125,5.436189031561849
43,226.0986328125,6.899381708347843
44,231.48193359375,8.760868126945288
45,236.865234375,9.920636608489513
46,242.24853515625,10.12741508273608
47,247.6318359375,9.491686866084875
48,253.01513671875,8.406167666393005
49,258.3984375,7.675598021933703
50,263.78173828125,7.972333431189299
51,269.1650390625,8.829394959640624
52,274.54833984375,9.35927539616202
53,279.931640625,9.046651397162126
54,285.31494140625,7.608057820507307
55,290.6982421875,4.718291309358998
56,296.08154296875,-0.36331665015490344
57,301.46484375,-8.723459751036078
58,306.84814453125,-6.343904022380417
59,312.2314453125,-2.9211745795645094
60,317.61474609375,-2.2942351920125046
61,322.998046875,-2.2133267785443893
62,328.38134765625,-1.4172627239921929
63,333.7646484375,-0.8768149854354008
64,339.14794921875,-1.2165936775174484
65,344.53125,-1.1410675455543842
66,349.91455078125,0.6159943286875559
67,355.2978515625,2.486380574452924
68,360.68115234375,3.419920764850329
69,366.064453125,3.483580129311879
70,371.44775390625,3.115333796646879
71,376.8310546875,2.7986288957179117
72,382.21435546875,2.801998711346016
73,387.59765625,3.1040611763538797
74,392.98095703125,3.5262214436831267
75,398.3642578125,3.897401843536877
76,403.74755859375,4.131396336171588
77,409.130859375,4.198319680806232
78,414.51416015625,4.027683775409966
79,419.8974609375,3.386559170267142
80,425.28076171875,1.854409783824573
81,430.6640625,-1.090355361591357
82,436.04736328125,-5.860692730770099
83,441.4306640625,-10.46754357574995
84,446.81396484375,-9.811870588617671
85,452.197265625,-8.028431612022551
86,457.58056640625,-5.869318898616163
87,462.9638671875,-2.7706131566476024
88,468.34716796875,0.6806872777870314
89,473.73046875,3.811653300516844
90,479.11376953125,6.322851207023188
91,484.4970703125,8.112278325515138
92,489.88037109375,9.152253580377547
93,495.263671875,9.479769123417402
94,500.64697265625,9.219490768812543
95,506.0302734375,8.57789606304656
96,511.41357421875,7.764250891198542
97,516.796875,6.863896376782364
98,522.18017578125,5.7927569044557305
99,527.5634765625,4.4012545109397285
100,532.94677734375,2.6262132327894028
101,538.330078125,0.6202241467307824
102,543.71337890625,-0.9492208895680416
103,549.0966796875,-0.8072592421660303
104,554.47998046875,0.7501358572820316
105,559.86328125,1.9992108233851278
106,565.24658203125,2.0649502913707756
107,570.6298828125,0.8188415578095792
108,576.01318359375,-0.649177757085473
109,581.396484375,0.3185514617521583
110,586.77978515625,2.4974375629849477
111,592.1630859375,3.7790840340831116
112,597.54638671875,3.9752073337817113
113,602.9296875,3.640332956009181
114,608.31298828125,3.704848476266778
115,613.6962890625,4.439719319291807
116,619.07958984375,5.155359622895885
117,624.462890625,5.3706951654888595
118,629.84619140625,5.077744896542439
119,635.2294921875,4.457854735732903
120,640.61279296875,3.64102418254911
121,645.99609375,2.6089516494993905
122,651.37939453125,1.2499096054448289
123,656.7626953125,-0.5956359848178624
124,662.14599609375,-3.1251454841873647
125,667.529296875,-5.998769971573681
126,672.91259765625,-6.0605884374685735
127,678.2958984375,-2.902416858308249
128,683.67919921875,-0.04444545097874346
129,689.0625,1.9315010354055553
130,694.44580078125,3.2345581378388237
131,699.8291015625,4.034549067083145
132,705.21240234375,4.370808395621073
133,710.595703125,4.154748514826032
134,715.97900390625,3.1815051245810984
135,721.3623046875,1.0897699284253572
136,726.74560546875,-2.90103645303797
137,732.12890625,-11.499944421050024
138,737.51220703125,-11.935411969398476
139,742.8955078125,-4.815220928690357
140,748.27880859375,-2.316810920205761
141,753.662109375,-1.8253484319059576
142,759.04541015625,-2.393848945633385
143,764.4287109375,-2.9527075526055184
144,769.81201171875,-2.4602580940420875
145,775.1953125,-1.1744708898861163
146,780.57861328125,0.18403958302027057
147,785.9619140625,1.383854148623351
148,791.34521484375,2.414031169441944
149,796.728515625,3.221042618051166
150,802.11181640625,3.6599475995288917
151,807.4951171875,3.5926490314384383
152,812.87841796875,3.0208520271313324
153,818.26171875,2.1516349181268404
154,823.64501953125,1.2971667056080949
155,829.0283203125,0.5678079449356535
156,834.41162109375,-0.2656915422082693
157,839.794921875,-1.4904196950411164
158,845.17822265625,-3.1330148036480994
159,850.5615234375,-4.827377106629905
160,855.94482421875,-6.021590450292439
