bin,freq(Hz),pow(dB/Hz)
1,0,-2.313392928787642
2,5.38330078125,5.125316850925815
3,10.7666015625,11.668722930907103
4,16.14990234375,16.207237018953975
5,21.533203125,19.351019543353782
6,26.91650390625,21.449888909700704
7,32.2998046875,22.871101705783687
8,37.68310546875,24.03208851685885
9,43.06640625,25.33166465029514
10,48.44970703125,27.129011033680193
11,53.8330078125,29.638359664889688
12,59.21630859375,32.574971812542074
13,64.599609375,35.30982760803345
14,69.98291015625,37.3526490062351
15,75.3662109375,38.44837068178183
16,80.74951171875,38.489916840797214
17,86.1328125,37.46825710876946
18,91.51611328125,35.47919500274096
19,96.8994140625,32.78375475302694
20,102.28271484375,29.90622596798843
21,107.666015625,27.484476213015135
22,113.04931640625,25.65741312238802
23,118.4326171875,24.230094067840994
24,123.81591796875,23.318866026547845
25,129.19921875,22.903255398767026
26,134.58251953125,22.593497348946233
27,139.9658203125,22.06834237963279
28,145.34912109375,21.122604770756613
29,150.732421875,19.53694738422351
30,156.11572265625,17.220764555460406
31,161.4990234375,15.090198960350861
32,166.88232421875,15.156651965588011
33,172.265625,16.276721914157505
34,177.64892578125,16.67741168773521
35,183.0322265625,16.20924474785329
36,188.41552734375,15.284661993879435
37,193.798828125,14.342519310656815
38,199.18212890625,13.484177925396798
39,204.5654296875,12.401202131118978
40,209.94873046875,10.752789335921314
41,215.33203125,8.561775713825966
42,220.71533203125,6.068064139291984
43,226.0986328125,2.664134956502051
44,231.48193359375,-4.427458921016065
45,236.865234375,-8.720030710571699
46,242.24853515625,2.2575284119488765
47,247.6318359375,7.943826658341369
48,253.01513671875,11.80257636357724
49,258.3984375,14.263038647186814
50,263.78173828125,15.494297147115653
51,269.1650390625,15.656346333997638
52,274.54833984375,14.8801490196428
53,279.931640625,13.184562297240435
54,285.31494140625,10.396200750532717
55,290.6982421875,6.205556630954452
56,296.08154296875,0.8940984934685732
57,301.46484375,-1.977159635331247
58,306.84814453125,-2.131939786410583
59,312.2314453125,-2.771936482616701
60,317.61474609375,-2.5234164089169675
61,322.998046875,-0.07229600936951494
62,328.38134765625,2.7822824893108122
63,333.7646484375,4.840439500366303
64,339.14794921875,5.949784570043999
65,344.53125,6.214891684579996
66,349.91455078125,5.750271158705518
67,355.2978515625,4.775035094767779
68,360.68115234375,4.086468451906148
69,366.064453125,5.00143678362992
70,371.44775390625,7.249560518137662
71,376.8310546875,9.559103176227532
72,382.21435546875,11.365331733675522
73,387.59765625,12.541590219246906
74,392.98095703125,13.072453322073105
75,398.3642578125,12.949619788237081
76,403.74755859375,12.11423322838055
77,409.130859375,10.406474252071865
78,414.51416015625,7.657078547327698
79,419.8974609375,4.593439061046284
80,425.28076171875,4.171489270176278
81,430.6640625,5.546760010507432
82,436.04736328125,6.154733059656804
83,441.4306640625,5.7409618335802115
84,446.81396484375,4.6877847555950884
85,452.197265625,3.653583658565526
86,457.58056640625,3.5728302286541935
87,462.9638671875,4.882508128367856
88,468.34716796875,6.865351803089862
89,473.73046875,8.545933977916395
90,479.11376953125,9.283576612042003
91,484.4970703125,8.645764903434582
92,489.88037109375,6.209884201099573
93,495.263671875,1.9705881182366716
94,500.64697265625,0.9777029668217843
95,506.0302734375,3.663794239210419
96,511.41357421875,4.53060803842519
97,516.796875,3.5103985200154213
98,522.18017578125,1.542459230819579
99,527.5634765625,-0.24672765859924362
100,532.94677734375,-2.312438332730398
101,538.330078125,-4.103763260626221
102,543.71337890625,-1.0712360252709365
103,549.0966796875,2.661684034845978
104,554.47998046875,5.07922531153204
105,559.86328125,6.542725641583541
106,565.24658203125,7.290929825197061
107,570.6298828125,7.382455289504981
108,576.01318359375,6.88018113070623
109,581.396484375,5.8442923802359985
110,586.77978515625,4.09722008833737
111,592.1630859375,1.0284344058119115
112,597.54638671875,-4.53189550441481
113,602.9296875,-14.723213376153447
114,608.31298828125,-10.307796114627202
115,613.6962890625,-0.976332448752037
116,619.07958984375,5.854425923359923
117,624.462890625,10.537027642258384
118,629.84619140625,13.421621765109869
119,635.2294921875,14.68559102341109
120,640.61279296875,14.397539839636615
121,645.99609375,12.589182431716308
122,651.37939453125,9.349875421159359
123,656.7626953125,5.100794562750285
124,662.14599609375,1.3272122752577418
125,667.529296875,0.5064609884216311
126,672.91259765625,2.020591371899263
127,678.2958984375,3.4417439598080053
128,683.67919921875,3.9566424794430244
129,689.0625,3.6704753525402847
130,694.44580078125,2.9708620242671886
131,699.8291015625,1.9749512706346302
132,705.21240234375,0.19228460061925767
133,710.595703125,-2.9251440704986664
134,715.97900390625,-5.101405074469401
135,721.3623046875,-2.1829417523241053
136,726.74560546875,0.6928824692718093
137,732.12890625,2.0671681219104245
138,737.51220703125,2.2835488560740433
139,742.8955078125,1.8544052490898113
140,748.27880859375,1.3953447932091163
141,753.662109375,1.1191100024948148
142,759.04541015625,0.6679440010105715
143,764.4287109375,0.0463147828808224
144,769.81201171875,-0.054083693168724974
145,775.1953125,0.3557948595460781
146,780.57861328125,0.3378606453030574
147,785.9619140625,-0.7172226388977115
148,791.34521484375,-2.9714948313297844
149,796.728515625,-5.704396317732556
150,802.11181640625,-5.954366785651942
151,807.4951171875,-4.328445403304833
152,812.87841796875,-3.9419978446961945
153,818.26171875,-5.964936271612039
154,823.64501953125,-12.733322550582011
155,829.0283203125,-19.51801796034937
156,834.41162109375,-8.048745409233211
157,839.794921875,-4.682065691473677
158,845.17822265625,-3.8768617593081367
159,850.5615234375,-4.820778292275781
160,855.94482421875,-7.1912979352395805
161,861.328125,-8.825037356277438
162,866.71142578125,-6.4108721389815315
163,872.0947265625,-3.405959949391874
164,877.47802734375,-1.5870860901752688
165,882.861328125,-1.031329527068289
166,888.24462890625,-1.5987802055879072
167,893.6279296875,-2.9388526393353076
168,899.01123046875,-4.564813136952798
169,904.39453125,-6.2972944961763275
170,909.77783203125,-8.156974638782314
171,915.1611328125,-9.171905237362484
172,920.54443359375,-7.869891967604266
173,925.927734375,-5.509131232840256
174,931.31103515625,-3.5382320778499885
175,936.6943359375,-2.3544330438957295
176,942.07763671875,-2.1086856852853195
177,947.4609375,-2.94996893693507
178,952.84423828125,-5.016777376209074
179,958.2275390625,-8.185960483687
180,963.61083984375,-10.688623179795446
181,968.994140625,-9.795949927689607
182,974.37744140625,-7.741078788884883
183,979.7607421875,-6.009055522703664
184,985.14404296875,-4.3800896411594
185,990.52734375,-2.6374373076026227
186,995.91064453125,-1.0082710640886967
187,1001.2939453125,0.28402676589455067
188,1006.67724609375,1.206572207047307
189,1012.060546875,1.6573786019479555
190,1017.44384765625,1.3634919781215387
191,1022.8271484375,0.05027104958192231
192,1028.21044921875,-2.3010090321854677
193,1033.59375,-4.7382783072768735
194,1038.97705078125,-5.108652315512865
195,1044.3603515625,-3.861369500574285
196,1049.74365234375,-2.4694304766391504
197,1055.126953125,-1.1631885305590925
198,1060.51025390625,-0.11822367653515414
199,1065.8935546875,0.3116100662116341
200,1071.27685546875,-0.10966602016773006
201,1076.66015625,-1.3824855628642216
202,1082.04345703125,-3.2703558535670094
203,1087.4267578125,-5.291851575610467
204,1092.81005859375,-6.680181766560605
205,1098.193359375,-6.352934752902586
206,1103.57666015625,-4.297345229891862
207,1108.9599609375,-1.9977927950780574
208,1114.34326171875,-0.3961445918641024
209,1119.7265625,0.24387671264543484
210,1125.10986328125,-0.0525343519331231
211,1130.4931640625,-1.0853630488185277
212,1135.87646484375,-2.633067046718145
213,1141.259765625,-4.826343472827139
214,1146.64306640625,-8.49672916807501
215,1152.0263671875,-15.454048088431001
216,1157.40966796875,-14.830041018007876
217,1162.79296875,-9.481889395232354
218,1168.17626953125,-8.103672716576003
219,1173.5595703125,-9.232712203672692
220,1178.94287109375,-9.098138475102193
221,1184.326171875,-5.580985415525205
222,1189.70947265625,-3.04991690962284
223,1195.0927734375,-2.2168690664653115
224,1200.47607421875,-2.5450143778859484
225,1205.859375,-3.165202294382113
226,1211.24267578125,-3.4302389617601383
227,1216.6259765625,-3.5417029115793577
228,1222.00927734375,-3.7887228128392234
229,1227.392578125,-4.051148062812471
230,1232.77587890625,-4.190981827947205
231,1238.1591796875,-4.521518828687813
232,1243.54248046875,-5.590581150131699
233,1248.92578125,-7.482812731733372
234,1254.30908203125,-9.260686231937049
235,1259.6923828125,-9.974524159994406
236,1265.07568359375,-10.264417616958584
237,1270.458984375,-10.291613136233408
238,1275.84228515625,-9.19415803543756
239,1281.2255859375,-6.757275592839562
240,1286.60888671875,-3.921533785907299
241,1291.9921875,-1.5833541718579178
242,1297.37548828125,-0.04227784590406188
243,1302.7587890625,0.7570210648525613
244,1308.14208984375,0.9565689032828519
245,1313.525390625,0.6242964663697158
246,1318.90869140625,-0.31221826865204855
247,1324.2919921875,-2.0128099881143675
248,1329.67529296875,-4.714419674710195
249,1335.05859375,-9.0146217436477
250,1340.44189453125,-16.729065463148146
251,1345.8251953125,-18.353900486454528
252,1351.20849609375,-12.615291617697949
253,1356.591796875,-11.121080727637
254,1361.97509765625,-12.410466017856256
255,1367.3583984375,-16.272483983913016
256,1372.74169921875,-21.576018394484535
257,1378.125,-18.04191588311786
258,1383.50830078125,-13.38550704944337
259,1388.8916015625,-11.437461306112082
260,1394.27490234375,-12.14073894773163
261,1399.658203125,-15.60387572028603
262,1405.04150390625,-20.983232167375682
263,1410.4248046875,-21.442334999108155
264,1415.80810546875,-17.56752778913917
265,1421.19140625,-13.584898005689732
266,1426.57470703125,-10.652205330886574
267,1431.9580078125,-9.213143724474739
268,1437.34130859375,-9.171665065725414
269,1442.724609375,-9.835385755431368
270,1448.10791015625,-9.444442644608458
271,1453.4912109375,-7.282580567352711
272,1458.87451171875,-5.180000821663948
273,1464.2578125,-4.00873422897344
274,1469.64111328125,-3.585459402025438
275,1475.0244140625,-3.538428842164818
276,1480.40771484375,-3.7173248872701876
277,1485.791015625,-4.095886600120608
278,1491.17431640625,-4.617657116306687
279,1496.5576171875,-5.358470422748102
280,1501.94091796875,-6.50154951685236
281,1507.32421875,-8.434060354209425
282,1512.70751953125,-12.459197072978057
283,1518.0908203125,-14.357885859645105
284,1523.47412109375,-7.491087165927068
285,1528.857421875,-3.9949775099991287
286,1534.24072265625,-3.0340302614237578
287,1539.6240234375,-3.245070320240224
288,1545.00732421875,-3.4372426072962137
289,1550.390625,-3.82983775011735
290,1555.77392578125,-4.9821090187642545
291,1561.1572265625,-6.81108781143605
292,1566.54052734375,-9.633088293739148
293,1571.923828125,-15.3120966975265
294,1577.30712890625,-21.44818826570325
295,1582.6904296875,-14.127026550050223
296,1588.07373046875,-11.385041814048527
297,1593.45703125,-9.841753886172526
298,1598.84033203125,-7.703593314127739
299,1604.2236328125,-5.51048526254511
300,1609.60693359375,-4.058093172585037
301,1614.990234375,-3.6109627785184664
302,1620.37353515625,-4.10856218220016
303,1625.7568359375,-5.342076761995413
304,1631.14013671875,-7.314114588931617
305,1636.5234375,-10.59858253951601
306,1641.90673828125,-16.076540132655076
307,1647.2900390625,-20.33905697863616
308,1652.67333984375,-19.35486546401597
309,1658.056640625,-19.667655838420586
310,1663.43994140625,-20.31586312701917
311,1668.8232421875,-20.491022719896904
312,1674.20654296875,-20.96822466247085
313,1679.58984375,-20.854242193711087
314,1684.97314453125,-17.2125131587693
315,1690.3564453125,-11.694777793585176
316,1695.73974609375,-6.544250105322947
317,1701.123046875,-2.4822470404465866
318,1706.50634765625,0.3607186721133616
319,1711.8896484375,2.1461165071174664
320,1717.27294921875,3.107908337517527
321,1722.65625,3.5332024323538147
322,1728.03955078125,3.7811114873725704
323,1733.4228515625,4.172674778708303
324,1738.80615234375,4.727460606340168
325,1744.189453125,5.080443944580908
326,1749.57275390625,4.944869818008506
327,1754.9560546875,4.428068452137195
328,1760.33935546875,3.8326081805585375
329,1765.72265625,3.1483442241981803
330,1771.10595703125,2.0699864865909268
331,1776.4892578125,0.44322812905625447
332,1781.87255859375,-1.9641596706893267
333,1787.255859375,-5.488182245050104
334,1792.63916015625,-6.395715786223813
335,1798.0224609375,-2.877977781044134
336,1803.40576171875,-0.6990061282683875
337,1808.7890625,-0.4054782470773585
338,1814.17236328125,-1.5587853663481837
339,1819.5556640625,-3.3027565620209827
340,1824.93896484375,-4.521030535568553
341,1830.322265625,-5.207752931774036
342,1835.70556640625,-6.626665601144301
343,1841.0888671875,-8.465596493756822
344,1846.47216796875,-7.271905256280591
345,1851.85546875,-5.39911483852046
346,1857.23876953125,-4.026968224413064
347,1862.6220703125,-2.5673918833396265
348,1868.00537109375,-1.3264960202460174
349,1873.388671875,-0.5124671540911534
350,1878.77197265625,0.011945893148282458
351,1884.1552734375,0.7288685840125493
352,1889.53857421875,1.907244609325216
353,1894.921875,2.7273030856409526
354,1900.30517578125,2.2624618064711184
355,1905.6884765625,0.16753003000074218
356,1911.07177734375,-3.629348157204282
357,1916.455078125,-7.8491994925682205
358,1921.83837890625,-7.917204838453173
359,1927.2216796875,-8.307273173403408
360,1932.60498046875,-13.22482552559126
361,1937.98828125,-31.40243872804092
362,1943.37158203125,-12.969947139305102
363,1948.7548828125,-7.8519886858011
364,1954.13818359375,-6.364263710425084
365,1959.521484375,-8.419527507675275
366,1964.90478515625,-8.19360082019106
367,1970.2880859375,-4.560962633496815
368,1975.67138671875,-4.103481786668818
369,1981.0546875,-5.712900985033631
370,1986.43798828125,-6.699849136350316
371,1991.8212890625,-5.991426951063334
372,1997.20458984375,-5.210817826368661
373,2002.587890625,-4.628664712877652
374,2007.97119140625,-4.496994994849036
375,2013.3544921875,-7.016605965883944
376,2018.73779296875,-11.863628446704787
377,2024.12109375,-10.367585099141468
378,2029.50439453125,-10.418440294070281
379,2034.8876953125,-12.744617521429912
380,2040.27099609375,-12.299057471837884
381,2045.654296875,-12.138512533979402
382,2051.03759765625,-11.559772720133859
383,2056.4208984375,-5.787308623666765
384,2061.80419921875,-2.23661816657061
385,2067.1875,-0.7384958636094773
386,2072.57080078125,-1.045690049560533
387,2077.9541015625,-3.887471881826338
388,2083.33740234375,-7.319468147071446
389,2088.720703125,-5.823609542242095
390,2094.10400390625,-4.345018965107684
391,2099.4873046875,-3.7978772303882313
392,2104.87060546875,-3.305623302647083
393,2110.25390625,-2.411560948008605
394,2115.63720703125,-2.1839689864967324
395,2121.0205078125,-2.2689022703356208
396,2126.40380859375,-0.5981706447633346
397,2131.787109375,2.259212987886678
398,2137.17041015625,4.215760330444921
399,2142.5537109375,4.812699552456486
400,2147.93701171875,4.78346988265241
401,2153.3203125,5.146910535986833
402,2158.70361328125,5.800961489637999
403,2164.0869140625,5.8800404464472855
404,2169.47021484375,5.192649783193448
405,2174.853515625,4.464150654300444
406,2180.23681640625,3.883611175886304
407,2185.6201171875,2.4467916468619504
408,2191.00341796875,-0.511591331356885
409,2196.38671875,-3.7156281979661614
410,2201.77001953125,-4.7857307734013546
411,2207.1533203125,-5.095565460736936
412,2212.53662109375,-5.917784755356362
413,2217.919921875,-14.346929178637922
414,2223.30322265625,-6.003439186481997
415,2228.6865234375,0.7729204321589417
416,2234.06982421875,2.6781011271688913
417,2239.453125,2.2927881096783533
418,2244.83642578125,-0.15193288286394452
419,2250.2197265625,-6.148645270871792
420,2255.60302734375,-10.66203678177824
421,2260.986328125,-3.0639092339976264
422,2266.36962890625,2.223076576380614
423,2271.7529296875,6.484724152887832
424,2277.13623046875,9.443652029242953
425,2282.51953125,10.87940092860576
426,2287.90283203125,11.061063621386731
427,2293.2861328125,10.662926340231845
428,2298.66943359375,10.362512424650612
429,2304.052734375,10.204680499458103
430,2309.43603515625,9.725607735087694
431,2314.8193359375,8.761545633623323
432,2320.20263671875,7.60285912089544
433,2325.5859375,6.061774177138403
434,2330.96923828125,3.349435991353679
435,2336.3525390625,-0.5879657722843256
436,2341.73583984375,-2.3294519837500243
437,2347.119140625,-2.4453262526080515
438,2352.50244140625,-5.406017396900518
439,2357.8857421875,-9.277721193975987
440,2363.26904296875,-5.701006685124903
441,2368.65234375,-0.6308374033423542
442,2374.03564453125,0.4066585310449658
443,2379.4189453125,-2.0489650223956395
444,2384.80224609375,1.1015509294904433
445,2390.185546875,3.4338886552662764
446,2395.56884765625,2.189157610641361
447,2400.9521484375,0.5778982345440968
448,2406.33544921875,0.4032759445842259
449,2411.71875,0.822301951552389
450,2417.10205078125,0.5356857785403111
451,2422.4853515625,-2.682969568976617
452,2427.86865234375,-5.320934348284344
453,2433.251953125,-8.61790242261378
454,2438.63525390625,-0.42882999165043945
455,2444.0185546875,4.149684658757172
456,2449.40185546875,4.214068201834432
457,2454.78515625,3.169811750720388
458,2460.16845703125,2.6514087450383705
459,2465.5517578125,0.8577589304835191
460,2470.93505859375,0.48076490642181824
461,2476.318359375,-0.23990614146531275
462,2481.70166015625,0.3135110830931853
463,2487.0849609375,2.5113186203069686
464,2492.46826171875,1.6650574867337178
465,2497.8515625,-0.6947963601292377
466,2503.23486328125,-3.2943136253567644
467,2508.6181640625,-6.4203676032533075
468,2514.00146484375,-4.088892374074876
469,2519.384765625,-4.7788616708376015
470,2524.76806640625,-9.659721599260463
471,2530.1513671875,-14.123418470597466
472,2535.53466796875,-0.08280745071015569
473,2540.91796875,3.166618549182258
474,2546.30126953125,1.8318105482090634
475,2551.6845703125,1.6752545295544066
476,2557.06787109375,2.6117382814656764
477,2562.451171875,-0.13897063300702503
478,2567.83447265625,1.6655902812518488
479,2573.2177734375,4.695429699962046
480,2578.60107421875,4.830855098058166
481,2583.984375,4.013349893750119
482,2589.36767578125,3.735525117227301
483,2594.7509765625,4.852184122315703
484,2600.13427734375,5.361020422139447
485,2605.517578125,3.7774607712598396
486,2610.90087890625,1.3335070455224187
487,2616.2841796875,1.3694729266581953
488,2621.66748046875,3.2166590851651256
489,2627.05078125,2.9447874227810766
490,2632.43408203125,-0.46384900558352793
491,2637.8173828125,-3.1086280183509043
492,2643.20068359375,-1.2464122700236047
493,2648.583984375,4.153687288423705
494,2653.96728515625,6.499286125478605
495,2659.3505859375,5.5241817004503835
496,2664.73388671875,4.2395543582840265
497,2670.1171875,3.4559324071662867
498,2675.50048828125,2.8799265925259787
499,2680.8837890625,5.463542383793922
500,2686.26708984375,6.041269545569622
501,2691.650390625,5.9148402733618894
502,2697.03369140625,6.2436301475858835
503,2702.4169921875,2.2044995411048123
504,2707.80029296875,-10.556922363452458
505,2713.18359375,0.41723605656633195
506,2718.56689453125,0.7561534364624255
507,2723.9501953125,3.549603157249396
508,2729.33349609375,3.464150703746729
509,2734.716796875,-5.674380201129317
510,2740.10009765625,0.409287938360106
511,2745.4833984375,4.703771243483509
512,2750.86669921875,6.875639338011722
513,2756.25,7.797127722989154
514,2761.63330078125,5.102474084086264
515,2767.0166015625,-4.326292250840317
516,2772.39990234375,-9.313409859556018
517,2777.783203125,-6.21999559416166
518,2783.16650390625,-1.5687475928376304
519,2788.5498046875,0.3945899735403194
520,2793.93310546875,0.5049151773240822
521,2799.31640625,2.102578827979806
522,2804.69970703125,2.7470861446099946
523,2810.0830078125,2.861436385945022
524,2815.46630859375,3.7912512577965707
525,2820.849609375,4.595632867026012
526,2826.23291015625,4.196619599272457
527,2831.6162109375,1.2834699735830037
528,2836.99951171875,-1.7231449772587988
529,2842.3828125,0.30691180874081736
530,2847.76611328125,1.9011841686728206
531,2853.1494140625,3.8738807456600592
532,2858.53271484375,3.3327728074630203
533,2863.916015625,-1.4495633235901317
534,2869.29931640625,-2.916905807675154
535,2874.6826171875,-8.66021337855808
536,2880.06591796875,-5.1354692605805505
537,2885.44921875,-0.9170034630283415
538,2890.83251953125,-8.032087320739926
539,2896.2158203125,4.305687069283327
540,2901.59912109375,7.6712190686318715
541,2906.982421875,9.012085650604202
542,2912.36572265625,11.523021647787651
543,2917.7490234375,11.719368101983525
544,2923.13232421875,7.658667262883632
545,2928.515625,-2.7742916229490486
546,2933.89892578125,-5.0396670093774745
547,2939.2822265625,6.427932671970613
548,2944.66552734375,10.14794316778479
549,2950.048828125,7.801158934451773
550,2955.43212890625,-6.457109381992231
551,2960.8154296875,0.5488582767703974
552,2966.19873046875,-5.174334602252344
553,2971.58203125,7.872521894975781
554,2976.96533203125,12.887591619858217
555,2982.3486328125,14.048863726364651
556,2987.73193359375,14.044100225300745
557,2993.115234375,13.224741410654035
558,2998.49853515625,10.33832311321213
559,3003.8818359375,5.953523685049207
560,3009.26513671875,5.588997082055176
561,3014.6484375,6.027690875597735
562,3020.03173828125,3.419234788509311
563,3025.4150390625,-6.5199032234066925
564,3030.79833984375,-9.207172576196612
565,3036.181640625,-10.989239275067035
566,3041.56494140625,-4.934177704307708
567,3046.9482421875,1.1898051943367605
568,3052.33154296875,-2.8194748952796225
569,3057.71484375,2.0103513422494914
570,3063.09814453125,7.589848535538048
571,3068.4814453125,6.9444687433078265
572,3073.86474609375,0.4828276381167542
573,3079.248046875,2.3679247090080895
574,3084.63134765625,8.306677543215955
575,3090.0146484375,10.57676725115754
576,3095.39794921875,11.486577274118869
577,3100.78125,14.180987154115849
578,3106.16455078125,14.839963016320905
579,3111.5478515625,9.4671805529298
580,3116.93115234375,6.450628689377185
581,3122.314453125,12.498702827790584
582,3127.69775390625,10.016375470194745
583,3133.0810546875,1.5176261125093704
584,3138.46435546875,-1.5928519602625892
585,3143.84765625,6.330637262979738
586,3149.23095703125,13.996596925983006
587,3154.6142578125,14.88877147265595
588,3159.99755859375,10.576486969928492
589,3165.380859375,6.160637680168149
590,3170.76416015625,6.040371340649627
591,3176.1474609375,0.14464599188931013
592,3181.53076171875,9.337343793361331
593,3186.9140625,12.4390226055353
594,3192.29736328125,12.048037731390956
595,3197.6806640625,9.56789245984815
596,3203.06396484375,9.225536978350306
597,3208.447265625,10.290402763109814
598,3213.83056640625,3.559232028321904
599,3219.2138671875,12.933821009826293
600,3224.59716796875,18.297760256281197
601,3229.98046875,18.030605438338206
602,3235.36376953125,13.712635199626977
