freq(Hz),pow(dB/Hz)
0,-21.943797276211598
5.38330078125,-23.144598567478734
10.7666015625,-27.59594702909048
16.14990234375,-47.27363803822939
21.533203125,-29.5060657827388
26.91650390625,-23.929158433695545
32.2998046875,-21.475711165377774
37.68310546875,-20.1265631276737
43.06640625,-19.2985504907004
48.44970703125,-19.14184853192819
53.8330078125,-20.29093540833632
59.21630859375,-23.848611954814803
64.599609375,-26.947446489034462
69.98291015625,-20.33228456506961
75.3662109375,-16.009109710394227
80.74951171875,-13.951348719338288
86.1328125,-13.381092053383483
91.51611328125,-13.767872268590535
96.8994140625,-14.427397337471113
102.28271484375,-14.533949705232718
107.666015625,-13.906990862230874
113.04931640625,-13.206054336084723
118.4326171875,-13.176543504020138
123.81591796875,-14.498061305526694
129.19921875,-18.347740333462752
134.58251953125,-31.257352673804565
139.9658203125,-22.930128784690588
145.34912109375,-16.544342980915747
150.732421875,-14.485856597159524
156.11572265625,-14.575957014355241
161.4990234375,-16.41215618341138
166.88232421875,-20.17566481927062
172.265625,-25.763361077481544
177.64892578125,-25.8157713447087
183.0322265625,-22.687622074639368
188.41552734375,-21.606188444034533
193.798828125,-22.06569163438867
199.18212890625,-23.370649090056265
204.5654296875,-24.8068613211416
209.94873046875,-25.68019378540344
215.33203125,-25.13507588651968
220.71533203125,-23.106848600180406
226.0986328125,-20.872441479270808
231.48193359375,-19.27830857415778
236.865234375,-18.548338229243576
242.24853515625,-18.72305336541936
247.6318359375,-19.832788224072043
253.01513671875,-21.930876002562492
258.3984375,-25.056860566326343
263.78173828125,-29.127764896715096
269.1650390625,-34.08030758745205
274.54833984375,-41.783631147279806
279.931640625,-42.90359441667351
285.31494140625,-35.17192469535322
290.6982421875,-33.01695752430768
296.08154296875,-35.60374244397345
301.46484375,-43.48859979771676
306.84814453125,-29.830337547174768
312.2314453125,-24.07157238484265
317.61474609375,-21.244208614176017
322.998046875,-20.148061408588788
328.38134765625,-20.29271625777823
333.7646484375,-21.20497000566175
339.14794921875,-21.931249471121923
344.53125,-21.46643855300368
349.91455078125,-20.393963236445337
355.2978515625,-19.771124750363448
360.68115234375,-19.923747153893704
366.064453125,-20.723888755143115
371.44775390625,-21.90597283820772
376.8310546875,-23.310109551444945
382.21435546875,-24.93418184430051
387.59765625,-26.63864214285272
392.98095703125,-27.91587371005982
398.3642578125,-28.491851408661827
403.74755859375,-28.797517730886465
409.130859375,-28.825647757806912
414.51416015625,-27.676663064913175
419.8974609375,-25.538106960654922
425.28076171875,-23.626234247579852
430.6640625,-22.550367241125496
436.04736328125,-22.46747266955294
441.4306640625,-23.37664325559252
446.81396484375,-25.032851416605272
452.197265625,-26.746829632553553
457.58056640625,-28.168386297230047
462.9638671875,-30.350615075220787
468.34716796875,-33.741213207570446
473.73046875,-32.378251850158655
479.11376953125,-28.774202789018126
484.4970703125,-27.307385970293808
489.88037109375,-27.859686892562724
