freq(Hz),pow(dB/Hz)
0,-23.54180253617971
5.38330078125,-21.87767906547489
10.7666015625,-19.68429322333719
16.14990234375,-17.915287327334184
21.533203125,-15.923397408899248
26.91650390625,-14.115999282845788
32.2998046875,-13.090972768438592
37.68310546875,-12.955811691763358
43.06640625,-13.577452526059595
48.44970703125,-14.840903717716202
53.8330078125,-16.8053172406163
59.21630859375,-19.62461669078985
64.599609375,-22.11089985478678
69.98291015625,-20.509244306358646
75.3662109375,-17.553876139723766
80.74951171875,-15.775189316685108
86.1328125,-15.29960858232851
91.51611328125,-16.056925175649287
96.8994140625,-18.08832137105062
102.28271484375,-21.385208795085546
107.666015625,-24.56983178359183
113.04931640625,-24.30473743905302
118.4326171875,-22.7676367407534
123.81591796875,-22.155268835784916
129.19921875,-22.695499088333897
134.58251953125,-24.57179642961397
139.9658203125,-28.389493559704498
145.34912109375,-34.43800136800114
150.732421875,-31.94923896801075
156.11572265625,-27.75274859357422
161.4990234375,-26.294616044310786
166.88232421875,-27.070016902621
172.265625,-30.56455017184495
177.64892578125,-40.23715485142799
183.0322265625,-35.20629867941915
188.41552734375,-28.836301347222776
193.798828125,-26.22070613686312
199.18212890625,-25.148390531737157
204.5654296875,-24.735615123931225
209.94873046875,-24.562740591149073
215.33203125,-24.661006163135696
220.71533203125,-25.311892298382354
226.0986328125,-26.843590006444824
231.48193359375,-29.724070682375668
236.865234375,-34.92999056029939
242.24853515625,-39.30695183602374
247.6318359375,-33.51743314480166
253.01513671875,-30.078681151811693
258.3984375,-28.720774529043013
263.78173828125,-28.56688194590759
269.1650390625,-28.96654031271241
274.54833984375,-29.3698808954665
279.931640625,-29.57171309228744
285.31494140625,-29.592339676448212
290.6982421875,-29.138696552180594
296.08154296875,-27.93430775317068
301.46484375,-26.49157280841813
306.84814453125,-25.4578584505952
312.2314453125,-25.00928460772733
317.61474609375,-24.974045567986995
322.998046875,-25.078138238599927
328.38134765625,-25.179881570834112
333.7646484375,-25.3756558335081
339.14794921875,-25.897202588498487
344.53125,-26.96760956013227
349.91455078125,-28.762384442045285
355.2978515625,-31.401722439633815
360.68115234375,-34.564943885961725
366.064453125,-36.08902603123847
371.44775390625,-34.807540329845914
376.8310546875,-33.40294008663469
382.21435546875,-33.05685803451255
387.59765625,-34.01307193895755
392.98095703125,-36.479230729615786
398.3642578125,-40.77151632331265
403.74755859375,-47.202730444767866
409.130859375,-53.343970864571666
414.51416015625,-52.31161268237989
419.8974609375,-49.45310412078836
425.28076171875,-48.07446371137275
430.6640625,-48.52412792227994
436.04736328125,-45.011002824501304
441.4306640625,-39.16966050358327
446.81396484375,-35.28272951921666
452.197265625,-33.09988375845919
457.58056640625,-32.123083252834114
462.9638671875,-31.92705731157464
468.34716796875,-32.098251111098136
473.73046875,-32.25667047500224
479.11376953125,-32.11796298086783
484.4970703125,-31.474992202351018
489.88037109375,-30.221559163541187
495.263671875,-28.538047811229845
500.64697265625,-26.816541865106906
506.0302734375,-25.366147450060915
511.41357421875,-24.349324953753616
516.796875,-23.87569083661369
522.18017578125,-24.059110675365826
527.5634765625,-25.012351336793827
532.94677734375,-26.832166768724278
538.330078125,-29.62695945282853
543.71337890625,-33.67454320835311
549.0966796875,-39.72667831788699
554.47998046875,-42.31818010805889
559.86328125,-36.608928748123965
565.24658203125,-33.020882489291665
570.6298828125,-30.957722127080277
576.01318359375,-29.84078297876131
581.396484375,-29.525608601962414
586.77978515625,-30.037598183451443
592.1630859375,-31.39597687992094
597.54638671875,-33.5322580540124
602.9296875,-36.11661673067922
608.31298828125,-38.02257447484991
613.6962890625,-37.992536660172526
619.07958984375,-36.91524097852764
624.462890625,-35.96841336066682
629.84619140625,-35.375187578842
635.2294921875,-34.81786385903205
640.61279296875,-33.80333066091714
645.99609375,-32.08147056729854
651.37939453125,-29.86517912671883
656.7626953125,-27.67948975093253
662.14599609375,-25.999757125428626
667.529296875,-25.082151078871867
672.91259765625,-24.99186191399398
678.2958984375,-25.6005260110745
683.67919921875,-26.473755271647338
689.0625,-26.967646461509084
694.44580078125,-27.00969830346342
699.8291015625,-27.279476801731196
705.21240234375,-28.411550980561692
710.595703125,-30.79049385023331
715.97900390625,-34.71684588911216
721.3623046875,-39.72342209914187
726.74560546875,-40.31342373080908
732.12890625,-37.335928831563635
737.51220703125,-35.14730898151786
742.8955078125,-33.8579868431559
748.27880859375,-33.273382457527774
753.662109375,-33.00251610115061
759.04541015625,-32.27696458891986
764.4287109375,-30.860376318465587
769.81201171875,-29.546931586589483
775.1953125,-29.0682774176785
