freq(Hz),pow(dB/Hz)
0,-12.153078837193409
10.7666015625,-13.817378137439091
21.533203125,-18.193336707119304
32.2998046875,-13.798571385838418
43.06640625,-7.39199304272661
53.8330078125,-5.021820923081222
64.599609375,-6.813429023405342
75.3662109375,-14.211385802693655
86.1328125,-29.618544607748476
96.8994140625,-17.089690681326278
107.666015625,-11.008187692704894
118.4326171875,-7.551716717609228
129.19921875,-6.36738191189962
139.9658203125,-6.6905091574259
150.732421875,-8.246383288589247
161.4990234375,-11.217201325085986
172.265625,-15.597127171342034
183.0322265625,-20.280301993668196
193.798828125,-20.634158441966086
204.5654296875,-15.73985727972321
215.33203125,-10.69979684755295
226.0986328125,-7.756982730913247
236.865234375,-7.512760458666193
247.6318359375,-9.640154487653446
258.3984375,-12.598120090332891
269.1650390625,-11.771998652118143
279.931640625,-9.139723168879394
290.6982421875,-9.099209740891363
301.46484375,-12.978318858290327
312.2314453125,-18.044633639344667
322.998046875,-13.53394114671657
333.7646484375,-13.28518841666
344.53125,-16.606642751306545
355.2978515625,-17.73650443847871
366.064453125,-17.245290487885484
376.8310546875,-18.867504745667578
387.59765625,-16.032645266162792
398.3642578125,-13.309119379784251
409.130859375,-14.187849722504428
419.8974609375,-17.720198858722835
430.6640625,-20.578992649185814
441.4306640625,-19.1770238036791
452.197265625,-16.461534707220164
462.9638671875,-16.135196203143337
473.73046875,-18.408945589831124
484.4970703125,-14.684945110698369
495.263671875,-11.412195892845014
506.0302734375,-11.656856718689621
516.796875,-15.292048442211845
527.5634765625,-22.79223831651374
538.330078125,-28.424011731428415
549.0966796875,-19.452645391295057
559.86328125,-13.048987724878922
570.6298828125,-9.04303933348106
581.396484375,-7.13897472438048
592.1630859375,-7.21238872169486
602.9296875,-9.008723608987705
613.6962890625,-12.816440537095763
624.462890625,-17.933176699646605
635.2294921875,-11.509360576194712
645.99609375,-9.420752824058471
656.7626953125,-11.95533518622214
667.529296875,-17.517947422131257
678.2958984375,-18.239667001383545
689.0625,-14.841473451475542
699.8291015625,-12.371777925575625
710.595703125,-11.243779649402432
721.3623046875,-11.363280118425942
732.12890625,-12.744153278462903
742.8955078125,-13.826110139512842
753.662109375,-12.81151026060195
764.4287109375,-12.140735243416238
775.1953125,-13.353822762495627
785.9619140625,-16.950557135480658
796.728515625,-24.529164202116483
807.4951171875,-24.269153900356933
818.26171875,-20.404718259371734
829.0283203125,-18.767270804082862
839.794921875,-16.243160465549614
850.5615234375,-16.135262616043352
861.328125,-19.574246995803236
872.0947265625,-23.911018505184224
882.861328125,-25.357055779383835
893.6279296875,-26.65313805060283
904.39453125,-16.990402048527066
915.1611328125,-12.063047506143274
925.927734375,-11.134308204356575
936.6943359375,-13.24553932568852
947.4609375,-16.343473587652703
958.2275390625,-17.059230117167804
968.994140625,-18.817339124223395
979.7607421875,-25.504067410873276
990.52734375,-25.117412103422723
1001.2939453125,-23.47358352313716
1012.060546875,-34.23300276903676
1022.8271484375,-18.164496082659902
1033.59375,-13.044680386177767
1044.3603515625,-11.936849015512356
1055.126953125,-13.759267032050753
1065.8935546875,-18.85562980683502
1076.66015625,-27.07526760117682
1087.4267578125,-25.151873940648013
1098.193359375,-24.512237778921065
1108.9599609375,-26.421553218842956
1119.7265625,-23.685241047767104
1130.4931640625,-19.623161125889848
1141.259765625,-16.460721004194614
1152.0263671875,-14.693057479067942
1162.79296875,-14.756944602515407
1173.5595703125,-16.53233843593749
1184.326171875,-19.926284052501043
1195.0927734375,-23.653085503664183
1205.859375,-18.022761969608766
1216.6259765625,-13.592740280529238
1227.392578125,-12.384859431622848
1238.1591796875,-13.559760749753558
1248.92578125,-16.749447133834355
1259.6923828125,-21.000955503060318
1270.458984375,-22.41351978669155
1281.2255859375,-20.57757703023792
1291.9921875,-19.85769806242197
1302.7587890625,-20.817493233098496
1313.525390625,-20.72193793419015
1324.2919921875,-18.330766854449763
1335.05859375,-15.610634904198164
1345.8251953125,-14.176382693001337
1356.591796875,-15.071672620026224
