3.416650000000000242e-02,1.016000000000000000e+03
3.500050000000000383e-02,1.138000000000000000e+03
3.583350000000000424e-02,1.296000000000000000e+03
3.666650000000000464e-02,1.394000000000000000e+03
3.750050000000000605e-02,1.492000000000000000e+03
3.833350000000000646e-02,1.594000000000000000e+03
3.916650000000000686e-02,1.626000000000000000e+03
4.000050000000000827e-02,1.670000000000000000e+03
4.083350000000000174e-02,1.692000000000000000e+03
4.166650000000000215e-02,1.710000000000000000e+03
4.250050000000000355e-02,1.728000000000000000e+03
4.333350000000000396e-02,1.738000000000000000e+03
4.416650000000000437e-02,1.748000000000000000e+03
4.500049999999999883e-02,1.759000000000000000e+03
4.583349999999999924e-02,1.775000000000000000e+03
4.666649999999999965e-02,1.801000000000000000e+03
4.750050000000000106e-02,1.829000000000000000e+03
4.833350000000000146e-02,1.864000000000000000e+03
4.916650000000000187e-02,1.907000000000000000e+03
5.000050000000000328e-02,1.937000000000000000e+03
5.083350000000000368e-02,1.950000000000000000e+03
5.166650000000000409e-02,1.970000000000000000e+03
5.250050000000000550e-02,1.993000000000000000e+03
5.333350000000000590e-02,2.018000000000000000e+03
5.416650000000000631e-02,2.048000000000000000e+03
5.500050000000000772e-02,2.086000000000000000e+03
5.583350000000000812e-02,2.114000000000000000e+03
5.666650000000000853e-02,2.131000000000000000e+03
5.750050000000000994e-02,2.141000000000000000e+03
5.833350000000001034e-02,2.148000000000000000e+03
5.916650000000001075e-02,2.154000000000000000e+03
6.000049999999999828e-02,2.165000000000000000e+03
6.083349999999999869e-02,2.179000000000000000e+03
6.166649999999999909e-02,2.195000000000000000e+03
6.250050000000000050e-02,2.209000000000000000e+03
6.333350000000000091e-02,2.218000000000000000e+03
6.416650000000000131e-02,2.228000000000000000e+03
6.500050000000000272e-02,2.257000000000000000e+03
6.583350000000000313e-02,2.308000000000000000e+03
6.666650000000000353e-02,2.354000000000000000e+03
6.750050000000000494e-02,2.518000000000000000e+03
6.833350000000000535e-02,2.707000000000000000e+03
6.916650000000000575e-02,2.869000000000000000e+03
7.000050000000000716e-02,3.024000000000000000e+03
7.250050000000000938e-02,nan
7.333350000000000979e-02,nan
7.416650000000001020e-02,nan
7.500050000000001160e-02,nan
7.583350000000001201e-02,nan
7.666649999999999854e-02,nan
7.750049999999999994e-02,nan
7.833350000000000035e-02,nan
7.916650000000000076e-02,nan
8.000050000000000217e-02,nan
8.083350000000000257e-02,nan
8.166650000000000298e-02,nan
8.250050000000000439e-02,nan
8.333350000000000479e-02,nan
8.416650000000000520e-02,nan
8.500050000000000661e-02,nan
8.583350000000000701e-02,2.917367740000000140e+03
8.666650000000000742e-02,2.632266815999999835e+03
8.750050000000000883e-02,2.158291890999999850e+03
8.916650000000000964e-02,2.195053370999999970e+03
9.083350000000001145e-02,2.215255587000000105e+03
9.166650000000001186e-02,2.224293806000000131e+03
9.250049999999999939e-02,2.230541330999999900e+03
9.333349999999999980e-02,2.263871251000000029e+03
9.416650000000000020e-02,2.287549586999999974e+03
9.500050000000000161e-02,2.322103857000000062e+03
9.583350000000000202e-02,2.375690943999999945e+03
1.000005000000000061e-01,2.449571335000000090e+03
1.008335000000000065e-01,2.508981502000000091e+03
1.016665000000000069e-01,2.741415139000000181e+03
1.025005000000000083e-01,2.847178731999999854e+03
1.033335000000000087e-01,nan
1.041665000000000091e-01,nan
1.050005000000000105e-01,nan
1.058335000000000109e-01,nan
1.066665000000000113e-01,nan
1.075005000000000127e-01,nan
1.083335000000000131e-01,nan
1.091665000000000135e-01,nan
1.100005000000000149e-01,nan
1.108335000000000153e-01,nan
1.116665000000000157e-01,nan
1.125005000000000172e-01,nan
1.125005000000000172e-01,nan
1.125005000000000172e-01,nan
1.133335000000000176e-01,3.316862919000000147e+03
1.141675000000000190e-01,2.449393746000000192e+03
1.150004999999999916e-01,2.356844697999999880e+03
1.166674999999999934e-01,2.285068929000000026e+03
1.191674999999999957e-01,2.276963909999999942e+03
1.208334999999999965e-01,2.256453492000000097e+03
1.233334999999999987e-01,2.246865538999999899e+03
1.241675000000000001e-01,2.142525123999999778e+03
1.250005000000000144e-01,2.038085090000000037e+03
1.258334999999999870e-01,1.278471538999999893e+03
