3.462500000000000994e-02,1.562176187000000027e+03
3.537500000000001060e-02,1.639599044999999933e+03
3.612500000000001127e-02,1.691924663000000010e+03
3.687500000000001193e-02,1.741550461999999925e+03
3.762500000000001260e-02,1.783817964999999958e+03
3.837500000000001327e-02,1.879419180999999980e+03
3.912500000000001393e-02,1.937789774000000079e+03
3.987500000000001460e-02,1.970055749999999989e+03
4.062500000000001527e-02,2.035006178000000091e+03
4.137500000000001593e-02,2.065023538999999801e+03
4.212500000000000966e-02,2.063782631000000038e+03
4.287500000000001033e-02,2.073413854999999785e+03
4.362500000000001099e-02,2.108951536999999917e+03
4.437500000000001166e-02,2.116975266999999803e+03
4.512500000000001232e-02,2.125565114999999878e+03
4.587500000000001299e-02,2.138230802999999923e+03
4.662500000000001366e-02,2.129032039000000168e+03
4.737500000000001432e-02,2.137335494999999810e+03
4.812500000000001499e-02,2.164076023000000077e+03
4.887500000000001565e-02,2.167321937000000162e+03
4.962500000000001632e-02,2.155244627000000037e+03
5.037500000000001699e-02,2.160593910000000051e+03
5.112500000000001765e-02,2.164708124000000225e+03
5.187500000000001832e-02,2.162961855999999898e+03
5.262500000000001898e-02,2.170625868999999966e+03
5.337500000000000577e-02,2.192923139999999876e+03
5.412500000000000644e-02,2.185362461000000167e+03
5.487500000000000711e-02,2.174174305000000004e+03
5.562500000000000777e-02,2.167679506999999830e+03
5.637500000000000844e-02,2.167393743000000086e+03
5.712500000000000910e-02,2.166027720999999929e+03
5.787500000000000977e-02,2.180044960000000174e+03
5.862500000000001044e-02,2.175283847000000151e+03
5.937500000000001110e-02,2.172928772000000208e+03
6.012500000000001177e-02,2.194409627000000000e+03
6.087500000000001243e-02,2.193774914000000081e+03
6.162500000000001310e-02,2.190863226999999824e+03
6.237500000000001377e-02,2.182164568000000145e+03
6.312500000000001443e-02,2.182728944999999840e+03
6.387500000000001510e-02,2.192620046999999886e+03
6.462500000000001577e-02,2.191549337999999807e+03
6.537500000000001643e-02,2.212534590000000208e+03
6.612500000000001710e-02,2.244677141000000120e+03
6.687500000000001776e-02,2.251859444000000167e+03
6.762500000000001843e-02,2.246550601999999799e+03
6.837500000000001910e-02,2.258563505000000077e+03
6.912500000000000588e-02,2.315034491999999773e+03
6.987500000000000655e-02,2.340572830999999951e+03
7.062500000000000722e-02,2.368885569999999916e+03
7.137500000000000788e-02,2.391981702000000041e+03
7.212500000000000855e-02,2.427375645000000077e+03
7.287500000000000921e-02,2.501803751999999804e+03
7.362500000000000988e-02,2.518175268999999844e+03
7.437500000000001055e-02,2.537957961000000068e+03
7.512500000000001121e-02,2.755000000000000000e+03
7.587500000000001188e-02,2.934000000000000000e+03
8.337500000000001854e-02,nan
8.337500000000001854e-02,2.813000000000000000e+03
8.412500000000001921e-02,2.453697770000000219e+03
8.487500000000000600e-02,2.260599991000000045e+03
8.562500000000000666e-02,2.061076485000000048e+03
8.637500000000000733e-02,2.015156324999999924e+03
8.712500000000000799e-02,1.959252717999999959e+03
8.787500000000000866e-02,1.856000000000000000e+03
8.862500000000000933e-02,1.895000000000000000e+03
8.937500000000000999e-02,1.836000000000000000e+03
9.012500000000001066e-02,1.798000000000000000e+03
9.087500000000001132e-02,1.750000000000000000e+03
9.162500000000001199e-02,1.785000000000000000e+03
9.237500000000001266e-02,1.840000000000000000e+03
9.312500000000001332e-02,1.874000000000000000e+03
9.387500000000001399e-02,1.922000000000000000e+03
9.462500000000001465e-02,1.936000000000000000e+03
9.537500000000001532e-02,1.977000000000000000e+03
9.612500000000001599e-02,1.998000000000000000e+03
9.687500000000001665e-02,2.012000000000000000e+03
9.762500000000001732e-02,2.027000000000000000e+03
9.837500000000001799e-02,2.046213434999999890e+03
9.912500000000001865e-02,2.072188598000000184e+03
9.987500000000001932e-02,2.104288562000000184e+03
1.006249999999999922e-01,2.092149085999999897e+03
1.013749999999999929e-01,2.117354174999999941e+03
1.021249999999999936e-01,2.143238248999999996e+03
1.028749999999999942e-01,2.139075616999999966e+03
1.036249999999999949e-01,2.177083345999999892e+03
1.043749999999999956e-01,2.174116149999999834e+03
1.051249999999999962e-01,2.171868993000000046e+03
1.058749999999999969e-01,2.204342392999999902e+03
1.066249999999999976e-01,2.194482924999999796e+03
1.073749999999999982e-01,2.231065829000000122e+03
1.081249999999999989e-01,2.203040123000000222e+03
1.088749999999999996e-01,2.199120480000000043e+03
1.096250000000000002e-01,2.220553382000000056e+03
1.103750000000000009e-01,2.275838311999999860e+03
1.111250000000000016e-01,2.301000000000000000e+03
1.118750000000000022e-01,2.299000000000000000e+03
1.126250000000000029e-01,2.291000000000000000e+03
1.133750000000000036e-01,2.288000000000000000e+03
1.141250000000000042e-01,2.280000000000000000e+03
1.148750000000000049e-01,2.277000000000000000e+03
1.156250000000000056e-01,2.274000000000000000e+03
1.163750000000000062e-01,2.246000000000000000e+03
1.171250000000000069e-01,2.175000000000000000e+03
1.178750000000000075e-01,2.103000000000000000e+03
1.186250000000000082e-01,2.079000000000000000e+03
1.193750000000000089e-01,1.929000000000000000e+03
1.201250000000000095e-01,1.794000000000000000e+03
1.208750000000000102e-01,1.652000000000000000e+03
1.216250000000000109e-01,1.488000000000000000e+03
1.223750000000000115e-01,1.293000000000000000e+03
1.231250000000000122e-01,1.263000000000000000e+03
1.253749999999999865e-01,1.094000000000000000e+03
