freq(Hz),pow(dB/Hz)
0,-19.661554174377923
10.7666015625,-19.457865567894977
21.533203125,-19.002974859430616
32.2998046875,-18.730152194104985
43.06640625,-19.27083243755079
53.8330078125,-21.40879165779814
64.599609375,-25.078643368432623
75.3662109375,-23.100188106421786
86.1328125,-19.120127716306172
96.8994140625,-17.6480867150699
107.666015625,-18.563676352506505
118.4326171875,-22.11623420497287
129.19921875,-30.458011702022496
139.9658203125,-38.71939909604234
150.732421875,-27.625531193807188
161.4990234375,-24.060891297799838
172.265625,-22.436793285386937
183.0322265625,-22.15105503290807
193.798828125,-23.021583206612533
204.5654296875,-24.828263595758024
215.33203125,-27.24752782477116
226.0986328125,-29.886169605259255
236.865234375,-32.540784419481895
247.6318359375,-35.54597613702941
258.3984375,-39.65513123335008
269.1650390625,-44.63995852762074
279.931640625,-45.64955800416182
290.6982421875,-42.93429856275495
301.46484375,-39.05334647327937
312.2314453125,-35.201591332536005
322.998046875,-31.8590730930647
333.7646484375,-29.09234918145129
344.53125,-27.14347860320572
355.2978515625,-26.270974704840615
366.064453125,-26.68405369629598
376.8310546875,-28.686087019130614
387.59765625,-33.06703449869948
398.3642578125,-43.59284679898198
409.130859375,-43.188568560438796
419.8974609375,-36.59752235717206
430.6640625,-35.14286697355179
441.4306640625,-35.655893267408054
452.197265625,-37.09112895442108
462.9638671875,-38.58778533319199
473.73046875,-38.99740510883507
484.4970703125,-37.6708730908062
495.263671875,-36.067584563507566
506.0302734375,-35.81543755761912
516.796875,-38.29360075995421
527.5634765625,-48.138762197733286
538.330078125,-39.33574080476848
549.0966796875,-32.537609717149074
559.86328125,-29.67768089220822
570.6298828125,-29.003234552168514
581.396484375,-30.103648153885338
592.1630859375,-32.98629141061242
602.9296875,-38.01828496554672
613.6962890625,-44.885925796708904
624.462890625,-43.60082456195965
635.2294921875,-40.20679692324457
645.99609375,-38.716458222958295
656.7626953125,-38.60200786427828
667.529296875,-39.761845408625135
678.2958984375,-42.56396864476774
689.0625,-48.677083569927134
699.8291015625,-56.68017736631399
710.595703125,-45.93962469593744
721.3623046875,-41.899090215962545
732.12890625,-40.187520946199136
742.8955078125,-39.44991772106993
753.662109375,-38.9297706057318
764.4287109375,-38.142175278442636
775.1953125,-37.007789224708254
785.9619140625,-36.10705461051402
796.728515625,-36.101286353038674
807.4951171875,-36.80475317549532
818.26171875,-36.495962788785704
829.0283203125,-34.75013205742502
839.794921875,-33.361941180157054
850.5615234375,-32.93314152429713
861.328125,-33.28832968048716
872.0947265625,-34.29085344053372
882.861328125,-36.124343764841626
893.6279296875,-39.23873717321187
904.39453125,-44.372370406552115
915.1611328125,-53.39673321529172
925.927734375,-62.94862755046189
936.6943359375,-59.84421683346966
947.4609375,-73.51798773803094
958.2275390625,-52.7242752930766
968.994140625,-46.41900509291882
979.7607421875,-43.63881849210222
990.52734375,-42.793682585137354
1001.2939453125,-42.98184646119572
1012.060546875,-43.26579706710803
1022.8271484375,-43.08861188225467
1033.59375,-42.77194863234676
1044.3603515625,-42.78177062895482
1055.126953125,-42.54532771448417
1065.8935546875,-41.01532501010355
1076.66015625,-39.4389121166776
1087.4267578125,-39.54050451684192
1098.193359375,-42.810942472626145
1108.9599609375,-57.6834331327779
1119.7265625,-44.95460913630978
1130.4931640625,-39.53193246307315
1141.259765625,-38.3842264504725
1152.0263671875,-38.454723682937725
1162.79296875,-36.03971221521293
1173.5595703125,-32.73790798643349
1184.326171875,-30.84409558863348
1195.0927734375,-30.492743335616865
1205.859375,-31.1672472745167
1216.6259765625,-31.675640221239103
1227.392578125,-31.414724410392765
1238.1591796875,-31.65926986366932
1248.92578125,-33.79985780677284
1259.6923828125,-39.6344152029195
1270.458984375,-45.80377961269062
1281.2255859375,-37.35915769549087
1291.9921875,-33.89423019094536
1302.7587890625,-31.772191693538474
1313.525390625,-29.569225990766824
1324.2919921875,-27.64595156768165
1335.05859375,-26.635105173861188
1345.8251953125,-26.79341176379163
1356.591796875,-28.224951318344193
1367.3583984375,-31.050263280127062
1378.125,-35.47989390564019
1388.8916015625,-41.918031174559786
1399.658203125,-51.899514949051664
1410.4248046875,-51.277091847190846
1421.19140625,-43.72676810322289
1431.9580078125,-40.09299574153896
1442.724609375,-38.459177426970015
1453.4912109375,-37.98476397092493
1464.2578125,-38.1622200496878
1475.0244140625,-38.72726285811979
1485.791015625,-39.586242540206726
1496.5576171875,-40.88893075762148
1507.32421875,-42.46739187965581
1518.0908203125,-43.212349755455286
1528.857421875,-43.598213700104424
1539.6240234375,-44.02077575710817
1550.390625,-40.4601986183252
1561.1572265625,-35.50523655152285
1571.923828125,-31.803890358799705
1582.6904296875,-29.295911795413442
1593.45703125,-27.782455936531996
1604.2236328125,-27.180121681756653
1614.990234375,-27.466276737095132
1625.7568359375,-28.624225793713244
1636.5234375,-30.60692518236445
1647.2900390625,-33.4065695327756
1658.056640625,-37.40812114587408
1668.8232421875,-44.230687457010475
1679.58984375,-66.31586860476271
1690.3564453125,-50.70598283726943
1701.123046875,-45.222679880937775
1711.8896484375,-39.72691639981258
1722.65625,-35.93975233288215
1733.4228515625,-33.81904550079795
1744.189453125,-32.77028488982242
1754.9560546875,-32.603816334305264
1765.72265625,-33.70502602795007
1776.4892578125,-37.013304628427775
1787.255859375,-44.836995903356474
1798.0224609375,-41.580769017935125
1808.7890625,-35.51950953984949
1819.5556640625,-33.38637948650682
1830.322265625,-34.08261294252522
1841.0888671875,-38.76872167850577
1851.85546875,-48.806135581959154
1862.6220703125,-36.11266227290605
1873.388671875,-31.590217482255284
1884.1552734375,-28.78783652693307
1894.921875,-25.858338539842407
1905.6884765625,-23.36518224091662
1916.455078125,-22.192507611702954
1927.2216796875,-22.70420380701716
1937.98828125,-25.07627834370895
1948.7548828125,-29.002799607903583
1959.521484375,-31.774866213052007
1970.2880859375,-33.21302445455135
1981.0546875,-39.80578080235237
1991.8212890625,-41.30555731262931
2002.587890625,-32.30443426003123
2013.3544921875,-31.034601277009646
2024.12109375,-35.1633862786954
2034.8876953125,-41.02072912036492
2045.654296875,-31.63200532007057
2056.4208984375,-28.73427465540255
2067.1875,-28.999028867532214
2077.9541015625,-31.696662770858552
2088.720703125,-37.2741477539404
2099.4873046875,-37.27807123473885
2110.25390625,-31.262476814976097
2121.0205078125,-28.48690570406909
2131.787109375,-28.114100750304956
2142.5537109375,-29.195653877377993
2153.3203125,-28.358470143900206
2164.0869140625,-24.43593062247505
2174.853515625,-20.832250754907648
2185.6201171875,-18.326304183406116
2196.38671875,-16.856283394763498
2207.1533203125,-16.336031188013777
2217.919921875,-16.71660225607097
2228.6865234375,-17.980703973084047
2239.453125,-19.924865422335586
2250.2197265625,-21.230748778980008
2260.986328125,-20.221362874450683
2271.7529296875,-18.4935715353599
2282.51953125,-17.479153985209116
2293.2861328125,-17.213577234277007
2304.052734375,-17.21109704136694
2314.8193359375,-16.79053662591748
2325.5859375,-15.52467800720862
2336.3525390625,-13.429467680925555
2347.119140625,-10.556834378426084
2357.8857421875,-7.091419325193767
2368.65234375,-3.5333348895297134
2379.4189453125,-0.3187472502889871
2390.185546875,2.361318477066287
2400.9521484375,4.461926035902914
2411.71875,5.9814023605117805
2422.4853515625,6.9104776885494115
2433.251953125,7.215761857266098
2444.0185546875,6.841573051230871
2454.78515625,5.715737699124035
2465.5517578125,3.745158433800189
2476.318359375,0.7887800681605579
2487.0849609375,-3.3884663407928595
2497.8515625,-8.899017192700875
2508.6181640625,-12.717464557292434
2519.384765625,-11.627028863076864
2530.1513671875,-11.193298633234114
2540.91796875,-12.748953655668965
2551.6845703125,-14.755225741736373
2562.451171875,-12.330572799431254
2573.2177734375,-9.029090004321747
2583.984375,-7.3947905446711
2594.7509765625,-7.283485196360134
2605.517578125,-8.334566455091002
2616.2841796875,-10.101424078625293
2627.05078125,-12.17141762155993
2637.8173828125,-14.719840432006542
2648.583984375,-18.638390851709644
2659.3505859375,-22.460782920787427
2670.1171875,-19.038737734973257
2680.8837890625,-15.720561295573381
2691.650390625,-14.141996491089854
2702.4169921875,-13.594387670977785
2713.18359375,-13.71272297058116
2723.9501953125,-14.807846765241958
2734.716796875,-18.379995661064
2745.4833984375,-36.179409296883634
2756.25,-17.586476171431812
2767.0166015625,-10.866254347360789
2777.783203125,-7.62166971639571
2788.5498046875,-6.245122681751093
2799.31640625,-6.429120002888382
2810.0830078125,-8.205038899904554
2820.849609375,-11.123650016106104
2831.6162109375,-12.466541727861438
2842.3828125,-12.392285031547976
2853.1494140625,-15.068116328998023
2863.916015625,-27.594513839447103
2874.6826171875,-16.690318857382792
2885.44921875,-11.195912769631143
2896.2158203125,-9.728549927571445
2906.982421875,-10.370335533627914
2917.7490234375,-12.271415389760094
2928.515625,-14.379019334563878
2939.2822265625,-15.845457070580073
2950.048828125,-17.584092290158743
2960.8154296875,-21.573212573275352
2971.58203125,-26.882657303756126
2982.3486328125,-20.90670286685029
2993.115234375,-17.67993572178087
3003.8818359375,-17.824510063863478
3014.6484375,-21.370166994620163
3025.4150390625,-27.539591360410864
3036.181640625,-23.218754471970435
3046.9482421875,-20.379519342084738
3057.71484375,-19.463340221065213
3068.4814453125,-17.84151773429581
3079.248046875,-15.665178231399878
3090.0146484375,-14.197881898048681
3100.78125,-13.893131217194659
3111.5478515625,-15.26066972644356
3122.314453125,-19.43144598220062
3133.0810546875,-21.404230550625837
3143.84765625,-15.809218910136538
3154.6142578125,-13.957634240957645
3165.380859375,-15.821420779341492
3176.1474609375,-16.99987443835606
3186.9140625,-11.278021915386141
3197.6806640625,-7.285954104668764
3208.447265625,-4.927829930195571
3219.2138671875,-3.178595271575918
3229.98046875,-1.5339244785472517
3240.7470703125,0.07167800269038137
3251.513671875,1.585268929742342
3262.2802734375,2.860535019786189
3273.046875,3.614848834836483
3283.8134765625,3.570090396008289
3294.580078125,2.556048888539033
3305.3466796875,0.5251631272407158
3316.11328125,-2.345103660689043
3326.8798828125,-5.294327214748835
3337.646484375,-7.287486055237771
3348.4130859375,-8.882056303802319
3359.1796875,-11.377203872483241
3369.9462890625,-15.065177951573377
3380.712890625,-17.826702868420462
3391.4794921875,-17.160825233265214
3402.24609375,-15.92038651340694
3413.0126953125,-15.61236043220486
3423.779296875,-16.33722577770242
3434.5458984375,-17.940210311395095
3445.3125,-20.289842638897213
3456.0791015625,-23.40272754059685
3466.845703125,-27.10591143256185
3477.6123046875,-27.62205663164259
3488.37890625,-24.701139296227616
3499.1455078125,-24.792591104078916
3509.912109375,-30.094250966344326
3520.6787109375,-20.467199994508547
3531.4453125,-13.95773896410256
3542.2119140625,-10.899471879660991
3552.978515625,-10.027530386536716
3563.7451171875,-11.011486081901658
3574.51171875,-14.040681495848599
3585.2783203125,-20.088529450213485
3596.044921875,-27.15173727872447
3606.8115234375,-23.082759120477302
3617.578125,-23.29656567662573
3628.3447265625,-31.28681329918998
3639.111328125,-27.68700410466671
3649.8779296875,-19.774896866819432
3660.64453125,-16.66284323839441
3671.4111328125,-15.293106947854012
3682.177734375,-14.457592361202572
3692.9443359375,-13.399143338082641
3703.7109375,-12.003340570688225
3714.4775390625,-10.62417711443355
3725.244140625,-9.582959784126112
3736.0107421875,-9.026727142092874
3746.77734375,-9.04268888992841
3757.5439453125,-9.791454808745396
3768.310546875,-11.514585207312232
3779.0771484375,-14.33365115016401
3789.84375,-17.438162637641486
3800.6103515625,-17.954700003579358
3811.376953125,-15.605668184745527
3822.1435546875,-12.505535655689883
3832.91015625,-9.48253926902122
3843.6767578125,-7.001635459774564
3854.443359375,-5.343730284074237
3865.2099609375,-4.596583490541585
3875.9765625,-4.725285213795914
3886.7431640625,-5.634315145583143
3897.509765625,-7.175917336502016
3908.2763671875,-9.0629714845231
3919.04296875,-10.714214887301639
3929.8095703125,-11.580402579470936
3940.576171875,-12.080842097209626
3951.3427734375,-13.081985661487852
3962.109375,-14.602975109272652
3972.8759765625,-15.398763402934545
3983.642578125,-15.099181510987593
3994.4091796875,-15.114397461524394
4005.17578125,-16.280042494409326
4015.9423828125,-19.030464864947344
4026.708984375,-24.138164460632026
4037.4755859375,-25.85835808489033
4048.2421875,-19.84019125787915
4059.0087890625,-16.219700546586246
4069.775390625,-14.39548808004915
4080.5419921875,-13.564346969211341
4091.30859375,-13.070562938367624
4102.0751953125,-12.639954309814943
4112.841796875,-12.49316324514
4123.6083984375,-12.906483418625196
4134.375,-14.03695129710803
4145.1416015625,-16.252767509639202
4155.908203125,-20.98981799369799
4166.6748046875,-35.032443571325906
4177.44140625,-20.851811894150394
4188.2080078125,-15.567295447532786
4198.974609375,-13.555521110996693
4209.7412109375,-13.370833415487425
4220.5078125,-14.604383021364082
4231.2744140625,-17.23304266130088
4242.041015625,-20.328478860869744
4252.8076171875,-18.111113880055566
4263.57421875,-13.801197382046162
4274.3408203125,-11.07506687079555
4285.107421875,-9.911877346146742
4295.8740234375,-10.085428417769354
4306.640625,-11.321669736834645
4317.4072265625,-13.074678865118267
4328.173828125,-14.328824141048235
4338.9404296875,-14.260930590740614
4349.70703125,-13.610527755701057
4360.4736328125,-13.692855245073739
4371.240234375,-15.206958106550665
4382.0068359375,-18.289885001904732
4392.7734375,-22.24314511819619
4403.5400390625,-26.009168871746656
4414.306640625,-27.940262712714755
4425.0732421875,-22.04797021887867
4435.83984375,-17.33560525584886
4446.6064453125,-14.996709465974076
4457.373046875,-14.5655135297305
4468.1396484375,-15.957613097643526
4478.90625,-19.5025964289275
4489.6728515625,-26.608112166855456
4500.439453125,-32.802257377645596
4511.2060546875,-24.282546401177783
4521.97265625,-19.720349671283312
4532.7392578125,-16.34867648957964
4543.505859375,-13.525382546525186
4554.2724609375,-11.219952006388965
4565.0390625,-9.547511691444466
4575.8056640625,-8.6439557333041
4586.572265625,-8.653718960892938
4597.3388671875,-9.715695525334644
4608.10546875,-11.007769208239493
4618.8720703125,-8.620673101930516
4629.638671875,-4.115509718116271
4640.4052734375,-0.5891460088306762
4651.171875,1.8477772293798356
4661.9384765625,3.582602931899798
4672.705078125,4.999505093898485
4683.4716796875,6.322625532261112
4694.23828125,7.515472020901978
4705.0048828125,8.41203795550986
4715.771484375,9.000298723787946
4726.5380859375,9.627398664784932
4737.3046875,10.809566904309962
4748.0712890625,12.571883954828074
4758.837890625,14.465632633278018
4769.6044921875,16.163132071113353
4780.37109375,17.573252543212526
4791.1376953125,18.709443885877096
4801.904296875,19.602296000354773
4812.6708984375,20.265831045373226
4823.4375,20.687609713083788
4834.2041015625,20.829465563916763
4844.970703125,20.633813082930654
4855.7373046875,20.031106263228207
4866.50390625,18.945892247592326
4877.2705078125,17.30355493821757
4888.037109375,15.046581388143153
4898.8037109375,12.188416554241808
4909.5703125,8.996577320031962
4920.3369140625,6.366568588026611
4931.103515625,5.3104594569398476
4941.8701171875,5.24020792155211
4952.63671875,4.998932884794543
4963.4033203125,3.974050186386954
4974.169921875,1.7121247302756335
4984.9365234375,-2.4992184865225937
4995.703125,-7.097686203648389
5006.4697265625,-2.880424492789756
5017.236328125,0.6920671952099324
5028.0029296875,2.0863496798841834
5038.76953125,2.0260820079908544
5049.5361328125,1.0716937144286889
5060.302734375,-0.27527895290309257
5071.0693359375,-1.8079289622617907
5081.8359375,-3.751133280228911
5092.6025390625,-6.429324948776708
5103.369140625,-9.940824256309487
5114.1357421875,-14.086473722963602
5124.90234375,-19.350120566909332
5135.6689453125,-27.448470171014776
5146.435546875,-19.175643853668916
5157.2021484375,-12.856344987297046
5167.96875,-8.017358323049113
5178.7353515625,-4.226785131321092
5189.501953125,-1.9254187214479235
5200.2685546875,-1.3372792931975763
5211.03515625,-2.7159678485129337
5221.8017578125,-6.473390711713638
5232.568359375,-8.30540004330247
5243.3349609375,-3.6697792285722164
5254.1015625,-0.8858933921583946
5264.8681640625,-0.27912739953421717
5275.634765625,-1.4690733242560603
5286.4013671875,-4.203854782463992
5297.16796875,-7.152670724795383
5307.9345703125,-7.223529301254043
5318.701171875,-6.203619481209738
5329.4677734375,-6.452124485158808
5340.234375,-8.039953631014221
