2.541700000000000209e-02,9.537082890000000361e+02
2.625000000000000250e-02,9.429851029999999810e+02
2.708300000000000290e-02,1.162064487000000099e+03
2.791699999999999737e-02,1.236949710000000096e+03
2.874999999999999778e-02,1.324899296999999933e+03
2.958299999999999819e-02,1.443823446999999987e+03
3.041699999999999959e-02,1.526904252000000042e+03
3.125000000000000000e-02,1.591877660999999989e+03
3.208300000000000041e-02,1.683155700999999908e+03
3.291700000000000181e-02,1.806309850999999981e+03
3.375000000000000222e-02,1.900764226999999892e+03
3.458300000000000263e-02,2.018385506999999961e+03
3.541699999999999710e-02,2.066356959000000188e+03
3.624999999999999750e-02,2.093864098000000013e+03
3.708299999999999791e-02,2.125908726000000115e+03
3.791699999999999932e-02,2.153852571999999782e+03
3.874999999999999972e-02,2.183963021000000026e+03
3.958300000000000013e-02,2.199497374000000036e+03
4.041700000000000154e-02,2.213044538999999986e+03
4.125000000000000194e-02,2.228523058000000219e+03
4.208300000000000235e-02,2.249759700999999950e+03
4.291700000000000376e-02,2.267150709999999890e+03
4.374999999999999722e-02,2.284210638999999901e+03
4.458299999999999763e-02,2.313220436000000063e+03
4.541699999999999904e-02,2.369597707999999784e+03
4.624999999999999944e-02,2.432613361000000168e+03
4.708299999999999985e-02,2.471307812000000013e+03
4.791700000000000126e-02,2.496739402000000155e+03
4.875000000000000167e-02,2.553133394999999837e+03
4.958300000000000207e-02,2.584699712000000090e+03
5.041700000000000348e-02,2.665784681999999975e+03
5.125000000000000389e-02,2.713123951999999917e+03
5.208300000000000429e-02,2.736963342999999895e+03
5.291700000000000570e-02,2.771768306999999822e+03
5.375000000000000611e-02,2.852777128000000175e+03
5.458300000000000651e-02,2.917537165000000186e+03
5.541699999999999404e-02,2.943170642999999927e+03
5.624999999999999445e-02,2.996813964999999826e+03
5.708299999999999486e-02,3.089394165000000157e+03
5.791699999999999626e-02,3.208542453999999907e+03
5.874999999999999667e-02,3.749376553999999942e+03
5.958299999999999708e-02,3.859594472000000223e+03
6.041699999999999848e-02,3.915254591999999775e+03
6.124999999999999889e-02,3.979668735000000197e+03
6.208299999999999930e-02,4.158894030999999814e+03
7.124999999999999389e-02,nan
7.124999999999999389e-02,4.409493787999999768e+03
7.208299999999999430e-02,4.341206588000000011e+03
7.291699999999999571e-02,4.378633391999999731e+03
7.374999999999999611e-02,2.497055870000000141e+03
7.458299999999999652e-02,2.457231182999999874e+03
7.541699999999999793e-02,2.334905542999999852e+03
7.624999999999999833e-02,2.296627055999999811e+03
7.708299999999999874e-02,2.285584354999999960e+03
7.791700000000000015e-02,2.272336895999999797e+03
7.875000000000000056e-02,2.254500469000000066e+03
7.958300000000000096e-02,2.263910203999999794e+03
8.041700000000000237e-02,2.273713572000000113e+03
8.125000000000000278e-02,2.284009199000000081e+03
8.208300000000000318e-02,2.291309659000000011e+03
8.291700000000000459e-02,2.298779571000000033e+03
8.375000000000000500e-02,2.305259944999999789e+03
8.458300000000000540e-02,2.317831008000000111e+03
8.541700000000000681e-02,2.331058642999999847e+03
8.625000000000000722e-02,2.348485604999999850e+03
8.708299999999999375e-02,2.373058586000000105e+03
8.791699999999999515e-02,2.400509159000000182e+03
8.874999999999999556e-02,2.412308191999999963e+03
8.958299999999999597e-02,2.410220302000000174e+03
9.041699999999999737e-02,2.431384093000000121e+03
9.124999999999999778e-02,2.462161822999999913e+03
9.208299999999999819e-02,2.494933589000000211e+03
9.291699999999999959e-02,2.484974545000000035e+03
9.375000000000000000e-02,2.488152537999999822e+03
9.458300000000000041e-02,2.508812708999999813e+03
9.541700000000000181e-02,2.524975437999999940e+03
9.625000000000000222e-02,2.547919379999999819e+03
9.708300000000000263e-02,2.573007595999999921e+03
9.791700000000000403e-02,2.609826828000000205e+03
9.875000000000000444e-02,2.679715725000000020e+03
9.958300000000000485e-02,2.724263656000000083e+03
1.004170000000000063e-01,2.759554972999999791e+03
1.012500000000000067e-01,2.844653329000000213e+03
1.020830000000000071e-01,3.019443096999999852e+03
1.029170000000000085e-01,3.128448297999999795e+03
1.037500000000000089e-01,3.147913147000000208e+03
1.045830000000000093e-01,3.192087719999999990e+03
1.054170000000000107e-01,3.259225070999999843e+03
1.062500000000000111e-01,3.273547097000000122e+03
1.070830000000000115e-01,3.252442520999999942e+03
1.079170000000000129e-01,3.317738058999999794e+03
1.087500000000000133e-01,3.114276996999999938e+03
1.095830000000000137e-01,2.961780435000000125e+03
1.104170000000000151e-01,2.910303375999999844e+03
1.112500000000000155e-01,2.768586836999999832e+03
1.120830000000000159e-01,2.580303288000000066e+03
1.129170000000000174e-01,2.376817323000000215e+03
1.137500000000000178e-01,2.335317653000000064e+03
1.145830000000000182e-01,2.298162427000000207e+03
1.154170000000000196e-01,2.294949727000000166e+03
1.162500000000000200e-01,2.284246951999999965e+03
1.170830000000000204e-01,2.254173153000000184e+03
1.179170000000000218e-01,2.248919389000000137e+03
1.187500000000000222e-01,2.251470209999999952e+03
1.195830000000000226e-01,2.246460087999999814e+03
1.204170000000000240e-01,2.246787859999999910e+03
1.212500000000000244e-01,2.243447056999999859e+03
1.220830000000000248e-01,2.234926253999999972e+03
1.229170000000000262e-01,2.233443788000000040e+03
1.237500000000000266e-01,2.238998845000000074e+03
1.245830000000000271e-01,2.219717372999999952e+03
1.254170000000000007e-01,2.204554200000000037e+03
1.262500000000000011e-01,2.188382034000000203e+03
1.270830000000000015e-01,2.178751356000000214e+03
1.279170000000000029e-01,2.162324449000000186e+03
1.287500000000000033e-01,2.130882236999999805e+03
1.295830000000000037e-01,2.029694220999999970e+03
1.304170000000000051e-01,1.985619247000000087e+03
1.312500000000000056e-01,1.928535282999999936e+03
1.320830000000000060e-01,1.803116054000000076e+03
1.329170000000000074e-01,1.746813386000000037e+03
1.337500000000000078e-01,1.615197323999999981e+03
1.345830000000000082e-01,1.544271527000000106e+03
