freq(Hz),pow(dB/Hz)
0,-31.01556638842737
5.38330078125,-36.13932771595419
10.7666015625,-20.88659894486107
16.14990234375,-13.848549586332858
21.533203125,-9.876381253727299
26.91650390625,-7.457490194617883
32.2998046875,-6.139800184928042
37.68310546875,-6.030175042871125
43.06640625,-6.10872899681055
48.44970703125,-1.8109696082742042
53.8330078125,3.7131846108670996
59.21630859375,7.678916458768089
64.599609375,10.18177657058089
69.98291015625,11.522971957823856
75.3662109375,11.942171626379425
80.74951171875,11.634655916421991
86.1328125,10.770112930296563
91.51611328125,9.506821121694577
96.8994140625,8.0166597081285
102.28271484375,6.531087928454454
107.666015625,5.342036193612766
113.04931640625,4.58941078548302
118.4326171875,4.0267113170802675
123.81591796875,3.2306154079373144
129.19921875,1.9295795878785662
134.58251953125,0.1003953085354635
139.9658203125,-2.0111816514542595
145.34912109375,-3.8844339023033148
150.732421875,-4.964133272935262
156.11572265625,-5.196338266085619
161.4990234375,-5.136539475962191
166.88232421875,-5.459699899508119
172.265625,-6.618715866963977
177.64892578125,-8.557712042015492
183.0322265625,-9.548076187636486
188.41552734375,-7.845887538337665
193.798828125,-5.7386996708269855
199.18212890625,-4.555285584470448
204.5654296875,-4.363532839741197
209.94873046875,-5.054497606737375
215.33203125,-6.574336142741019
220.71533203125,-8.997846847666915
226.0986328125,-12.69447078784516
231.48193359375,-19.096890797833154
236.865234375,-30.91705072806466
242.24853515625,-18.424065542139896
247.6318359375,-13.350972225349265
253.01513671875,-10.54468567780379
258.3984375,-8.796425600466916
263.78173828125,-7.6845402580538185
269.1650390625,-7.0251626310154265
274.54833984375,-6.763633822741296
279.931640625,-6.9273093767282266
285.31494140625,-7.562419934282271
290.6982421875,-8.64987216653539
296.08154296875,-9.99282564749247
301.46484375,-11.12632678758551
306.84814453125,-11.611679731210039
312.2314453125,-11.665063044282093
317.61474609375,-11.926788286692567
322.998046875,-12.854558289822634
328.38134765625,-14.624174239313685
333.7646484375,-17.097134484900526
339.14794921875,-19.466570785391724
344.53125,-20.404700879465352
349.91455078125,-20.02948303983981
355.2978515625,-19.37964940738341
360.68115234375,-18.906626156652102
366.064453125,-18.765879803099182
371.44775390625,-19.038799867235646
376.8310546875,-19.622191249663842
382.21435546875,-20.128510612139657
387.59765625,-20.161834225611187
392.98095703125,-19.659427690897683
398.3642578125,-18.700105433420987
403.74755859375,-17.56868641831652
409.130859375,-16.847569347596703
414.51416015625,-17.072926252347273
419.8974609375,-18.58616419455286
425.28076171875,-21.312444933443597
430.6640625,-22.807420145326887
436.04736328125,-20.488860545452233
441.4306640625,-17.85323957792556
446.81396484375,-16.13439619676211
452.197265625,-15.251141432195087
457.58056640625,-15.139959763944484
462.9638671875,-15.835380428367944
468.34716796875,-17.41019810678404
473.73046875,-19.914631077357956
479.11376953125,-23.17085963255648
484.4970703125,-25.787232366470757
489.88037109375,-25.25473280955743
495.263671875,-23.058523590222435
500.64697265625,-21.145138877252826
506.0302734375,-19.87405806157612
511.41357421875,-19.23318300548676
516.796875,-19.161619636675127
522.18017578125,-19.536745756385024
527.5634765625,-20.022573358337816
532.94677734375,-19.992009787112295
538.330078125,-19.154842599293715
543.71337890625,-18.099338064727565
549.0966796875,-17.556762251272847
554.47998046875,-18.01780022498629
559.86328125,-20.071711560079454
565.24658203125,-25.49092644661762
570.6298828125,-34.19894679041264
576.01318359375,-21.44515559547179
581.396484375,-16.480915156219314
586.77978515625,-14.091939556895891
592.1630859375,-13.24492093611605
597.54638671875,-13.584477784747573
602.9296875,-14.893170656809227
608.31298828125,-16.849724620111896
613.6962890625,-18.844688719150508
619.07958984375,-20.30621389249837
624.462890625,-21.323897062396068
629.84619140625,-21.785669703150575
635.2294921875,-20.84205509468019
640.61279296875,-19.059740844644818
645.99609375,-17.84435263516997
651.37939453125,-17.88327493707132
656.7626953125,-19.614537487999645
662.14599609375,-23.78366543202969
667.529296875,-27.208440488659853
672.91259765625,-21.59196187191664
678.2958984375,-17.87662590021427
683.67919921875,-16.348072062667207
689.0625,-16.45504941277785
694.44580078125,-17.928118405917267
699.8291015625,-20.2213947013837
705.21240234375,-22.043619357580162
710.595703125,-23.23616047866865
715.97900390625,-25.66573501826916
721.3623046875,-27.791731955371578
726.74560546875,-22.644850693229564
732.12890625,-18.215538032669517
737.51220703125,-15.792745003144411
742.8955078125,-14.856205801057804
748.27880859375,-15.129740377013835
753.662109375,-16.48460400170609
759.04541015625,-18.866342375860057
764.4287109375,-22.23660738305501
769.81201171875,-26.36317556610313
775.1953125,-30.764611523137052
780.57861328125,-37.78625257634943
785.9619140625,-37.15608742090993
791.34521484375,-27.297640068783448
796.728515625,-22.868274958498436
802.11181640625,-20.866330044596243
807.4951171875,-20.599367727284886
812.87841796875,-22.095182870854188
818.26171875,-26.51285782328333
823.64501953125,-46.320764693657146
829.0283203125,-25.79928716240323
834.41162109375,-19.50386539234972
839.794921875,-16.21669966192609
845.17822265625,-14.398911838751117
850.5615234375,-13.623507228491569
855.94482421875,-13.78671067260994
861.328125,-14.96698292348457
866.71142578125,-17.445720631258702
872.0947265625,-21.981405220985103
877.47802734375,-31.84444684178843
882.861328125,-33.890275113879156
888.24462890625,-26.348350316124616
893.6279296875,-24.31146362094956
899.01123046875,-23.63443138325399
904.39453125,-22.574259198136883
909.77783203125,-20.92960785028309
915.1611328125,-19.516179973718412
920.54443359375,-18.689764496263546
925.927734375,-18.311637580024296
931.31103515625,-18.090205565574045
936.6943359375,-17.88924217787439
942.07763671875,-17.841148392343978
947.4609375,-18.181263215409665
952.84423828125,-19.082907150578393
958.2275390625,-20.557675121760596
963.61083984375,-22.182692086591445
968.994140625,-22.728846239229874
974.37744140625,-21.55318915377447
979.7607421875,-19.846034834288616
985.14404296875,-18.57581945059033
990.52734375,-18.048314945829688
995.91064453125,-18.360717415973664
1001.2939453125,-19.588530963662578
1006.67724609375,-21.82353938349692
1012.060546875,-25.154654069554113
1017.44384765625,-29.867209449619963
1022.8271484375,-39.1861194715778
1028.21044921875,-38.56231585371366
1033.59375,-29.294343978746326
1038.97705078125,-26.20253432013709
1044.3603515625,-26.146953776970232
1049.74365234375,-29.118763508878583
1055.126953125,-37.47771895572391
1060.51025390625,-32.802759500179356
1065.8935546875,-26.063971000316425
1071.27685546875,-22.751346065946947
1076.66015625,-21.1381205782541
1082.04345703125,-20.729767156859232
1087.4267578125,-21.328077062451918
1092.81005859375,-22.81473345955558
1098.193359375,-24.71824487716425
1103.57666015625,-24.92114957281684
1108.9599609375,-22.475729431246858
1114.34326171875,-19.872571395493107
1119.7265625,-18.03776463478476
1125.10986328125,-16.85500816887148
1130.4931640625,-16.052116811189606
1135.87646484375,-15.388912792910203
1141.259765625,-14.737982366563333
1146.64306640625,-14.13949252477284
1152.0263671875,-13.710868036374608
1157.40966796875,-13.491906127020938
1162.79296875,-13.444249730869451
1168.17626953125,-13.598503984203044
1173.5595703125,-14.110801065262619
1178.94287109375,-15.12092868416471
1184.326171875,-16.555095180470964
1189.70947265625,-18.014602395846985
1195.0927734375,-19.031900035223217
1200.47607421875,-19.53217991574693
1205.859375,-19.61493013331953
1211.24267578125,-19.39835578601248
1216.6259765625,-19.25219097797743
1222.00927734375,-19.65964500528689
1227.392578125,-21.008650278739673
1232.77587890625,-23.21178834306913
1238.1591796875,-24.36250418285677
1243.54248046875,-22.82166878362663
1248.92578125,-20.757184854320027
1254.30908203125,-19.155248529124083
1259.6923828125,-18.15836189257009
1265.07568359375,-17.986187404443434
1270.458984375,-18.856247302537884
1275.84228515625,-20.853430329744498
1281.2255859375,-23.55577126142856
1286.60888671875,-24.789984244478283
1291.9921875,-23.093462735173294
1297.37548828125,-20.809666831479007
1302.7587890625,-19.15901948639066
1308.14208984375,-18.463572785280736
1313.525390625,-18.973897919101322
1318.90869140625,-20.96196749050939
1324.2919921875,-24.255064563372013
1329.67529296875,-24.595467535214542
1335.05859375,-20.719946276548697
1340.44189453125,-17.619136258674367
1345.8251953125,-15.77841737703517
1351.20849609375,-14.918952420855824
1356.591796875,-14.825691118218135
1361.97509765625,-15.358231978192247
1367.3583984375,-16.413511682768615
1372.74169921875,-17.8881102992251
1378.125,-19.689397407892656
1383.50830078125,-21.86434743227309
1388.8916015625,-24.79726389538891
1394.27490234375,-29.3674338192896
1399.658203125,-38.135952795214266
1405.04150390625,-43.40403324811524
1410.4248046875,-33.55895349361616
1415.80810546875,-28.734673720825427
1421.19140625,-24.83765389937514
1426.57470703125,-21.670225135287588
1431.9580078125,-19.42977677349092
1437.34130859375,-18.077283830160052
1442.724609375,-17.37537266922866
1448.10791015625,-17.10239541494309
1453.4912109375,-17.299690186238518
1458.87451171875,-18.239014666214516
1464.2578125,-20.15827846620283
1469.64111328125,-23.09173648779483
1475.0244140625,-26.869534793632234
1480.40771484375,-31.143048021053996
1485.791015625,-35.202958774413986
1491.17431640625,-36.43182503221225
1496.5576171875,-32.51188238491133
1501.94091796875,-29.790346831445362
1507.32421875,-29.89233641398144
1512.70751953125,-32.008598228451575
1518.0908203125,-33.01133891932734
1523.47412109375,-31.725434222913385
1528.857421875,-29.569730185021985
1534.24072265625,-27.988977086011065
1539.6240234375,-28.573515685672206
1545.00732421875,-33.89971271951946
1550.390625,-37.03733301545353
1555.77392578125,-25.27026844056038
1561.1572265625,-20.58256651302286
1566.54052734375,-18.48709478450141
1571.923828125,-17.924428498788796
1577.30712890625,-18.230654752652043
1582.6904296875,-18.89352700106117
1588.07373046875,-19.717249028793407
1593.45703125,-20.734880073593132
1598.84033203125,-21.729733104834924
1604.2236328125,-22.133199285575618
1609.60693359375,-21.76904120901284
1614.990234375,-20.96473062118256
1620.37353515625,-19.961933521623138
1625.7568359375,-19.185817136247298
1631.14013671875,-19.456182988185006
1636.5234375,-21.963461009433015
1641.90673828125,-30.479323547477808
1647.2900390625,-29.99869361792743
1652.67333984375,-21.731750695881242
1658.056640625,-18.86312801294923
1663.43994140625,-17.470796429924423
1668.8232421875,-16.334625187773476
1674.20654296875,-15.223686940379334
1679.58984375,-14.507358771682764
1684.97314453125,-14.573992380351857
1690.3564453125,-15.3781628740265
1695.73974609375,-16.28085081100213
1701.123046875,-16.78960070180286
1706.50634765625,-17.297310422304584
1711.8896484375,-17.97850363298078
1717.27294921875,-18.295317111349487
1722.65625,-17.88932328697208
1728.03955078125,-17.200273971440193
1733.4228515625,-16.713431834989283
1738.80615234375,-16.50973588576885
1744.189453125,-16.45893361389684
1749.57275390625,-16.367604461139287
1754.9560546875,-16.143383775918018
1760.33935546875,-16.210070528625465
1765.72265625,-17.394465249157566
1771.10595703125,-19.768768057911178
1776.4892578125,-22.11900201220221
1781.87255859375,-26.014652097102164
1787.255859375,-31.336879578152235
1792.63916015625,-23.19809862080683
1798.0224609375,-20.56501834182102
1803.40576171875,-21.653519958115197
1808.7890625,-24.097727102211795
1814.17236328125,-23.674003445674252
1819.5556640625,-24.637605527763455
1824.93896484375,-28.92972090290892
1830.322265625,-24.97345028870726
1835.70556640625,-21.796185958749025
1841.0888671875,-21.094434413863254
1846.47216796875,-21.23017375398158
1851.85546875,-22.526191510767106
1857.23876953125,-27.061218900658105
1862.6220703125,-25.810794964685453
1868.00537109375,-18.81941361959617
1873.388671875,-15.624706753933397
1878.77197265625,-14.211594857858643
1884.1552734375,-13.398267707833952
1889.53857421875,-12.886437589540717
1894.921875,-12.765493553064564
1900.30517578125,-13.158915073691084
1905.6884765625,-13.935389659778872
1911.07177734375,-14.397555338504473
1916.455078125,-14.073578675761595
1921.83837890625,-13.25273784146182
1927.2216796875,-12.414006943585054
1932.60498046875,-11.88451535747796
1937.98828125,-11.686738621460233
1943.37158203125,-11.861496842605813
1948.7548828125,-12.77020979792612
1954.13818359375,-14.823963272974826
1959.521484375,-17.943306777325905
1964.90478515625,-20.941885362126378
1970.2880859375,-22.30951362451243
1975.67138671875,-22.989681671114504
1981.0546875,-24.874131237390618
1986.43798828125,-24.270268794606476
1991.8212890625,-18.07448183928172
1997.20458984375,-12.805766021883526
2002.587890625,-9.595035835375212
2007.97119140625,-8.454784623680487
2013.3544921875,-9.307814989045076
2018.73779296875,-12.182740855303319
2024.12109375,-17.277672862016036
2029.50439453125,-20.42961972506951
2034.8876953125,-16.855357396188104
2040.27099609375,-14.316584092237116
2045.654296875,-13.048035682919236
2051.03759765625,-12.940142786085726
2056.4208984375,-14.373911636925472
2061.80419921875,-18.108559133316497
2067.1875,-25.63605181894783
2072.57080078125,-33.21790369392811
2077.9541015625,-25.26235527143792
2083.33740234375,-17.711630663193997
2088.720703125,-14.678504612786917
2094.10400390625,-15.253361936209027
2099.4873046875,-18.37762830458623
2104.87060546875,-19.140353250267168
2110.25390625,-16.36201898483251
2115.63720703125,-14.008070533008816
2121.0205078125,-12.971144332050144
2126.40380859375,-13.309825326089497
2131.787109375,-14.465474504144897
2137.17041015625,-15.750147490758216
2142.5537109375,-17.27792089189062
2147.93701171875,-19.546341977113645
2153.3203125,-19.297307860809013
2158.70361328125,-15.841141697062664
2164.0869140625,-13.70358229270976
2169.47021484375,-12.875925930160042
2174.853515625,-11.81556597005673
2180.23681640625,-9.67465351791341
2185.6201171875,-7.670517178369716
2191.00341796875,-6.812526798363599
2196.38671875,-7.324015115904743
2201.77001953125,-8.841633682262135
2207.1533203125,-10.168722867979023
2212.53662109375,-10.935884380918417
2217.919921875,-12.796979421210546
2223.30322265625,-16.687255641921052
2228.6865234375,-19.348594492505583
2234.06982421875,-16.431134621220988
2239.453125,-12.685883150492003
2244.83642578125,-10.504945692447683
2250.2197265625,-10.328700709839806
2255.60302734375,-11.817499944392313
2260.986328125,-13.926923033916392
2266.36962890625,-14.994814831087773
2271.7529296875,-14.371611178823585
2277.13623046875,-13.102656634959848
2282.51953125,-12.183907882117976
2287.90283203125,-11.841022728061883
2293.2861328125,-12.115759956829406
2298.66943359375,-13.37615654847134
2304.052734375,-15.808932908508249
2309.43603515625,-18.630388897699348
2314.8193359375,-22.21490986032256
2320.20263671875,-24.168751659945514
2325.5859375,-15.937350207177413
2330.96923828125,-10.00697078007445
2336.3525390625,-6.662806323341824
2341.73583984375,-5.685125734541407
2347.119140625,-6.686346423073424
2352.50244140625,-8.956025896449786
2357.8857421875,-13.352213488623539
2363.26904296875,-11.003991364224216
2368.65234375,-4.452034531286413
2374.03564453125,-2.1542818561505896
2379.4189453125,-2.6958862023217387
2384.80224609375,-4.946504563794703
2390.185546875,-9.395726604854163
2395.56884765625,-16.781454457820626
2400.9521484375,-6.834678190231164
2406.33544921875,-3.3767646594518066
2411.71875,-3.073404890322467
2417.10205078125,-4.6794346390414026
2422.4853515625,-10.533424845815144
2427.86865234375,-14.743508234682777
2433.251953125,-3.496019307555395
2438.63525390625,-0.11304498005925658
2444.0185546875,0.2952056912111193
2449.40185546875,-2.0086292173794056
2454.78515625,-9.522285916852454
2460.16845703125,-10.373530505826947
2465.5517578125,-4.326442541466964
2470.93505859375,-4.940406725378438
2476.318359375,-13.950125149036399
2481.70166015625,-9.741810909371903
2487.0849609375,-1.5822762587314578
2492.46826171875,1.1359225985212313
2497.8515625,0.7724437028971014
2503.23486328125,-3.1066899390907414
2508.6181640625,-11.389202675623064
2514.00146484375,-5.94347082918155
2519.384765625,-2.9235641690566387
2524.76806640625,-3.7172091964379166
2530.1513671875,-9.401241257068627
